target,fnlwgt,age,marital-status_ Married-civ-spouse,hours-per-week,capital-gain,education-num
1,0.5855764629065948,0.8371089803598137,0,1.1794170387902683,-0.14592048355885345,1.1347387637961643
0,-0.7574382858683711,0.6171712286310623,0,1.58436586737795,-0.14592048355885345,-0.4200596240159423
1,0.4568013649167862,0.323920892992727,1,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,0.2547423217422241,0.5438586447214785,1,-0.03542944697277691,-0.14592048355885345,-2.7522572057341024
0,-1.2641254724851283,-0.2625797782839435,1,-0.03542944697277691,-0.14592048355885345,0.35733956989011106
0,-0.4017719248812158,0.17729572517355938,1,0.6124886787675138,-0.14592048355885345,-0.4200596240159423
0,-0.015465579572471345,-0.6291426978318626,1,-0.03542944697277691,0.5328714887529021,-0.4200596240159423
0,-1.2343381778941955,-0.6291426978318626,1,-0.03542944697277691,0.1800025719676567,1.1347387637961643
0,0.9868238271625088,-0.482517530012695,0,-0.03542944697277691,-0.14592048355885345,-2.363557608781076
0,-0.38028414366867275,0.6904838125406461,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,-0.6930128395521042,0.2506083090831432,1,0.3695193816149048,-0.14592048355885345,2.3008375546552444
0,-0.7975526005305879,-0.7024552817414464,0,1.4223863359428772,-0.14592048355885345,-0.03136002706291564
0,-0.32441401764999256,-0.1892671943743597,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.06256247569573051,-0.7757678656510302,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
1,-0.18884582480595405,1.0570467320885653,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,0.018026178181646764,0.7637963964502299,1,0.7744682102025865,-0.14592048355885345,-0.03136002706291564
0,0.103295151247294,-0.9957056173797817,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.8362931372934135,-1.4355811208372846,0,-0.6833475727130677,-0.14592048355885345,-0.03136002706291564
0,1.138773137165492,-0.5558301139222788,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
1,-0.2603580702170102,-0.7024552817414464,1,2.3942635245533133,-0.14592048355885345,1.1347387637961643
0,0.2074843620031743,-1.1423307851989493,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.6161570718289342,2.9631739137377444,1,-1.6552247613235038,-0.14592048355885345,-0.03136002706291564
0,0.22873528495720172,-0.849080449560614,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-1.4928168582471941,0.10398314126397556,1,-0.03542944697277691,-0.14592048355885345,0.7460391668431378
0,0.2177261131013926,2.083422906822739,1,-3.113040544239158,-0.14592048355885345,-1.5861584148750223
0,1.1355518648496787,-1.5088937047468685,0,-1.4932452298884311,-0.14592048355885345,-1.1974588179219956
0,-0.6049489390359719,-0.5558301139222788,1,-0.03542944697277691,-0.14592048355885345,-2.363557608781076
0,2.435477359235471,-1.5088937047468685,0,-0.8453271041481403,-0.14592048355885345,-0.4200596240159423
0,0.8217715182984376,0.9837341481789813,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-1.3089769523176586,0.5438586447214785,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.28272696415123166,1.496922235546068,1,0.6124886787675138,-0.14592048355885345,-0.4200596240159423
1,1.4572717002263658,0.3972334769023108,0,-0.03542944697277691,1.7963480284778153,-0.4200596240159423
0,1.482492367593116,1.0570467320885653,0,-0.4403782755604586,-0.14592048355885345,-0.4200596240159423
1,0.7433145887477015,0.7637963964502299,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,0.11627498381395364,-0.40920494610311114,1,0.7744682102025865,-0.14592048355885345,1.523438360749191
0,-1.2832446711125145,-0.6291426978318626,0,-0.03542944697277691,-0.14592048355885345,-1.974858011828049
1,2.0946667482224197,0.323920892992727,0,0.7744682102025865,-0.14592048355885345,2.3008375546552444
0,0.5703417397188658,1.3502970677269004,1,-0.03542944697277691,-0.14592048355885345,0.35733956989011106
0,0.9185518027279472,-0.11595461046477588,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,0.21586914435462962,-0.7757678656510302,0,-1.250275932735822,-0.14592048355885345,-0.03136002706291564
0,-0.6824489612223047,-0.6291426978318626,1,-0.4403782755604586,-0.14592048355885345,-0.4200596240159423
1,0.34598012292246666,-0.3358923621935273,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-0.7029324634187413,-0.7024552817414464,0,0.7744682102025865,-0.14592048355885345,-0.03136002706291564
1,0.014198548724033266,0.6904838125406461,1,1.58436586737795,-0.14592048355885345,2.3008375546552444
1,0.1222627605892302,-0.11595461046477588,1,0.6124886787675138,-0.14592048355885345,-0.03136002706291564
0,-0.17701238621051035,0.6904838125406461,0,-0.03542944697277691,-0.14592048355885345,0.7460391668431378
0,0.5649603200853894,-0.482517530012695,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,-0.6213963765073013,2.743236162008993,1,-0.03542944697277691,-0.14592048355885345,1.523438360749191
1,0.0805662327601287,0.3972334769023108,1,1.58436586737795,1.888424338306659,1.1347387637961643
0,-0.3852486927671615,0.6171712286310623,0,0.7744682102025865,-0.14592048355885345,1.523438360749191
0,-0.014006532700014715,-1.3622685369277008,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.8180740000483869,-0.7024552817414464,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,1.211592840163555,-0.482517530012695,1,-0.03542944697277691,0.8950834428590154,-0.4200596240159423
0,1.0904445780979515,-1.5822062886564523,0,-0.6833475727130677,4.470758609991775,-1.5861584148750223
0,0.04853352187846722,-0.6291426978318626,0,-0.03542944697277691,-0.14592048355885345,-1.1974588179219956
0,-0.004863803921309205,-0.5558301139222788,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.6166497370066468,0.2506083090831432,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,2.298450119518976,-1.0690182012893654,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
1,-1.1791217806690186,-0.042642026555192065,1,-0.03542944697277691,-0.14592048355885345,1.9121379577022177
1,1.3816096981261148,1.2769844838173166,1,0.7744682102025865,-0.14592048355885345,-0.4200596240159423
0,1.7820327956423943,-0.7757678656510302,1,-1.250275932735822,0.4043708740064716,-0.03136002706291564
0,-0.8234554196818633,-0.1892671943743597,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.8918316617501718,1.0570467320885653,1,0.7744682102025865,-0.14592048355885345,-1.974858011828049
0,1.0735518471006127,1.2769844838173166,1,0.7744682102025865,-0.14592048355885345,-0.03136002706291564
1,0.07193511781981707,0.7637963964502299,1,-0.03542944697277691,-0.14592048355885345,0.35733956989011106
0,0.5473664886428442,1.2036718999077327,1,1.2604068045078045,-0.14592048355885345,-0.03136002706291564
0,-0.8256534643208889,-1.215643369108533,0,0.04556031874475943,-0.14592048355885345,-0.4200596240159423
0,0.09603781420637336,-1.288955953018117,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.6719703518655706,0.10398314126397556,1,1.58436586737795,-0.14592048355885345,1.1347387637961643
0,-1.0671446703731424,-0.6291426978318626,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
1,0.7409933778142478,-0.7024552817414464,1,0.7744682102025865,-0.14592048355885345,1.1347387637961643
0,1.0594919408751216,-1.4355811208372846,0,-0.4403782755604586,-0.14592048355885345,-0.03136002706291564
1,0.9289546174419562,0.6171712286310623,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-0.7397686597831008,-1.3622685369277008,0,-1.007306635583213,-0.14592048355885345,-0.03136002706291564
1,-0.7090718294794679,-0.5558301139222788,1,-0.03542944697277691,-0.14592048355885345,0.7460391668431378
0,-0.5729446511453323,-0.2625797782839435,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,1.667109168610583,0.030670557354391753,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-1.1384105831953424,-0.7757678656510302,0,1.58436586737795,-0.14592048355885345,0.7460391668431378
0,-1.3875665224931635,-1.0690182012893654,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.6517710795793529,-0.042642026555192065,1,-0.4403782755604586,0.4479717148371888,-0.4200596240159423
0,0.6103707854080168,-0.11595461046477588,1,0.7744682102025865,-0.14592048355885345,1.1347387637961643
0,-0.41292321169213436,0.5438586447214785,0,-0.35938850984292225,-0.14592048355885345,0.7460391668431378
1,-0.6048920930539282,-0.042642026555192065,1,-0.03542944697277691,-0.14592048355885345,1.523438360749191
0,-1.2587440528516518,0.323920892992727,1,1.58436586737795,-0.14592048355885345,-0.4200596240159423
0,-0.25250385036463,-0.849080449560614,1,-0.4403782755604586,-0.14592048355885345,0.35733956989011106
0,-1.4729586618532389,-1.3622685369277008,0,-1.6552247613235038,-0.14592048355885345,-0.03136002706291564
1,-1.0213836548279118,0.7637963964502299,1,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-1.1668998945296092,1.6435474033652357,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,0.40743062951177644,-0.849080449560614,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,1.204089170533778,-1.4355811208372846,0,-0.8453271041481403,-0.14592048355885345,-0.03136002706291564
1,0.06447881984174325,0.47054606081189465,0,-0.03542944697277691,-0.14592048355885345,0.35733956989011106
0,-0.799655901866207,2.30336065855149,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.037559717926814604,-0.5558301139222788,0,-0.8453271041481403,-0.14592048355885345,-0.4200596240159423
0,-0.1364717266829654,-1.215643369108533,1,-1.3312656984533584,-0.14592048355885345,-0.03136002706291564
0,-0.7720192802625968,-0.1892671943743597,0,-1.3312656984533584,-0.14592048355885345,-0.4200596240159423
0,-0.08097109954756967,1.863485155093987,1,-0.03542944697277691,-0.14592048355885345,-1.1974588179219956
0,-0.14321744988549215,0.323920892992727,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.03571222351039225,0.6171712286310623,0,-0.1974089784078496,-0.14592048355885345,-0.03136002706291564
0,0.07962827405640657,-0.3358923621935273,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.25367866732686783,-0.40920494610311114,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,1.007875789179383,-1.288955953018117,0,-0.4403782755604586,-0.14592048355885345,-0.4200596240159423
1,0.5980636302955418,0.9837341481789813,0,0.3695193816149048,-0.14592048355885345,-0.4200596240159423
0,-0.019549015949281785,0.6904838125406461,1,0.45050914733244113,-0.14592048355885345,-0.4200596240159423
0,0.23461884409873138,-1.1423307851989493,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,2.884409028095763,2.3766732424610737,0,-3.113040544239158,-0.14592048355885345,-0.03136002706291564
0,0.016642925951915154,-0.7024552817414464,0,1.58436586737795,-0.14592048355885345,-0.4200596240159423
0,0.366444676458222,0.2506083090831432,0,0.7744682102025865,-0.14592048355885345,1.1347387637961643
0,-1.4349950201783446,2.1567354907323226,0,-1.6552247613235038,-0.14592048355885345,-3.1409568026871293
0,0.596633006414107,-0.9957056173797817,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-1.0554817697238301,0.3972334769023108,0,-0.03542944697277691,-0.14592048355885345,1.523438360749191
0,-0.9603121214522271,-0.7757678656510302,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,0.10707540905320437,0.47054606081189465,1,-0.03542944697277691,-0.14592048355885345,1.523438360749191
0,0.1646509145331975,-0.1892671943743597,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,0.4330397444224925,0.030670557354391753,0,0.12655008446229576,-0.14592048355885345,0.7460391668431378
0,-0.8256913616422514,0.5438586447214785,0,-0.03542944697277691,-0.14592048355885345,1.523438360749191
0,-1.553319931802441,-1.5088937047468685,0,-1.979183824193649,-0.14592048355885345,-1.1974588179219956
0,-1.2785833005849256,2.010110322913155,0,-1.6552247613235038,-0.14592048355885345,0.35733956989011106
0,-0.6141769367877431,-0.849080449560614,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.13693596886965614,-0.7757678656510302,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,-0.8878998146588114,0.9104215642693976,1,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,2.2572746798586087,-0.849080449560614,0,0.7744682102025865,-0.14592048355885345,1.1347387637961643
1,-0.38043573295412275,-0.7757678656510302,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,0.6066947452358534,-0.849080449560614,0,-1.250275932735822,-0.14592048355885345,-0.4200596240159423
0,1.1670255902412432,-1.288955953018117,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,2.7854401733575687,-0.3358923621935273,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.05540935628855676,-1.5088937047468685,0,-2.303142887063794,-0.14592048355885345,-0.4200596240159423
0,-1.4448767467236192,-0.40920494610311114,1,1.9893146959656316,-0.14592048355885345,1.1347387637961643
1,-0.07990997454941941,0.3972334769023108,1,-0.1974089784078496,-0.14592048355885345,-0.03136002706291564
0,-0.7124541654110719,0.323920892992727,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,4.206258122889767,-0.6291426978318626,0,0.3695193816149048,-0.14592048355885345,-0.03136002706291564
1,0.9151410438053214,0.10398314126397556,1,-0.03542944697277691,-0.14592048355885345,-2.363557608781076
1,-1.522755742123577,-0.11595461046477588,1,0.12655008446229576,-0.14592048355885345,-0.03136002706291564
0,1.0824577176208026,-0.3358923621935273,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.4419715085164982,0.17729572517355938,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-0.517993535169693,1.0570467320885653,0,0.7744682102025865,-0.14592048355885345,1.1347387637961643
0,-0.8512720535619456,-0.5558301139222788,1,0.7744682102025865,-0.14592048355885345,1.523438360749191
1,-0.7599489834086374,1.4236096516364842,1,-3.1940303099566942,-0.14592048355885345,2.3008375546552444
0,-0.3273984317072902,-0.042642026555192065,0,-1.007306635583213,-0.14592048355885345,-0.03136002706291564
0,-0.28623246637726385,-1.0690182012893654,1,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,3.165673472917971,0.17729572517355938,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-0.6522068987750218,0.6171712286310623,1,0.3695193816149048,-0.14592048355885345,-0.03136002706291564
0,-0.5591595004997194,0.17729572517355938,1,-1.3312656984533584,-0.14592048355885345,1.1347387637961643
0,0.07208670710526711,-1.1423307851989493,1,-0.03542944697277691,-0.14592048355885345,-2.7522572057341024
0,-0.8565208325706531,-0.1892671943743597,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
1,-1.2599283441442302,0.10398314126397556,0,1.1794170387902683,1.761142380602081,1.523438360749191
1,-0.48116681313567405,-0.2625797782839435,1,-0.03542944697277691,0.8422749710454138,1.523438360749191
0,-1.4861185066963705,-1.0690182012893654,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,1.9662895721069173,-0.9223930334701979,0,-0.03542944697277691,-0.14592048355885345,1.523438360749191
0,-0.1812000402210677,-1.4355811208372846,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,0.6588888310823702,0.9104215642693976,1,0.7744682102025865,-0.14592048355885345,1.1347387637961643
0,0.6161974985675027,0.2506083090831432,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-1.3412559957881764,-0.11595461046477588,0,-0.4403782755604586,-0.14592048355885345,-0.4200596240159423
0,-0.47006289797645867,-1.5088937047468685,0,-0.03542944697277691,-0.14592048355885345,-1.1974588179219956
1,-0.5781365841719962,-0.1892671943743597,1,-0.35938850984292225,0.8422749710454138,1.1347387637961643
0,-1.454388974385609,-0.2625797782839435,0,1.58436586737795,-0.14592048355885345,-0.4200596240159423
1,0.19692048367337467,1.4236096516364842,1,-0.4403782755604586,1.888424338306659,-0.4200596240159423
0,-1.178704910134031,-1.5822062886564523,0,-2.303142887063794,-0.14592048355885345,-1.1974588179219956
0,-0.2731957878285604,0.3972334769023108,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,0.1760295852722911,-0.11595461046477588,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.3409656727550687,-0.2625797782839435,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.984983277659221,1.570234819455652,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,-0.609780847509692,1.130359315998149,1,-0.03542944697277691,-0.14592048355885345,-2.363557608781076
1,4.226826894059269,-0.11595461046477588,0,1.58436586737795,-0.14592048355885345,1.1347387637961643
0,1.1704837208155723,0.8371089803598137,0,-0.03542944697277691,-0.14592048355885345,0.7460391668431378
0,-0.06792494666852565,-0.042642026555192065,1,0.7744682102025865,-0.14592048355885345,1.1347387637961643
0,-0.7612090693439408,0.47054606081189465,1,1.1794170387902683,-0.14592048355885345,1.1347387637961643
0,0.6179691983412001,-0.9957056173797817,0,-0.03542944697277691,-0.14592048355885345,-1.5861584148750223
0,0.07656806535638391,-0.5558301139222788,1,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,-0.020108001439378805,1.863485155093987,0,-0.03542944697277691,-0.14592048355885345,-3.1409568026871293
0,-1.3077831866947396,3.769612336743166,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.12408877692776529,1.130359315998149,1,-1.6552247613235038,-0.14592048355885345,-0.4200596240159423
0,-0.46821540356003627,1.0570467320885653,0,-0.4403782755604586,-0.14592048355885345,-3.5296563996401558
0,0.5072048023289243,-1.5088937047468685,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-1.5686020266418732,1.570234819455652,0,-2.465122418498867,-0.14592048355885345,-1.5861584148750223
0,-0.20930090401136878,2.010110322913155,1,0.7744682102025865,0.04486704666003014,-0.4200596240159423
0,1.1788969261580495,2.669923578099409,0,-1.6552247613235038,-0.14592048355885345,0.35733956989011106
0,-0.12299922893859314,1.9367977390035709,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,3.3046903220059978,-0.2625797782839435,0,-0.03542944697277691,0.35156240219287005,-1.1974588179219956
0,-0.5624944647796203,0.17729572517355938,0,-0.1974089784078496,-0.14592048355885345,-0.4200596240159423
0,-0.2846692018710603,-0.9957056173797817,0,0.12655008446229576,-0.14592048355885345,-0.03136002706291564
0,-0.746580703298012,-0.40920494610311114,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
1,-1.0712091580892718,-0.7757678656510302,0,1.1794170387902683,-0.14592048355885345,1.9121379577022177
0,0.747729626686434,1.496922235546068,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.182412754504668,0.10398314126397556,0,-0.1974089784078496,-0.14592048355885345,-0.03136002706291564
1,-0.09133601694021613,0.17729572517355938,1,0.7744682102025865,-0.14592048355885345,1.1347387637961643
1,-0.7077548975621206,-0.042642026555192065,1,2.3942635245533133,-0.14592048355885345,1.523438360749191
0,-0.7041357033720009,-1.1423307851989493,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,1.4980018463607234,0.10398314126397556,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,0.058955285253157436,0.17729572517355938,1,-1.6552247613235038,-0.14592048355885345,-0.4200596240159423
0,0.7970435161093999,-1.0690182012893654,1,0.7744682102025865,-0.14592048355885345,0.7460391668431378
0,-0.6690996297723606,-1.3622685369277008,0,-1.6552247613235038,-0.14592048355885345,-0.03136002706291564
0,-0.09749433166162398,-0.042642026555192065,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,0.13076123490477304,1.2769844838173166,1,-0.4403782755604586,-0.14592048355885345,-0.4200596240159423
1,0.4435657254309296,1.4236096516364842,1,0.3695193816149048,-0.14592048355885345,-0.4200596240159423
0,-0.05554199691332554,-0.482517530012695,0,-0.521368041277995,-0.14592048355885345,-0.4200596240159423
1,0.16863960760660165,0.10398314126397556,1,1.58436586737795,-0.14592048355885345,0.7460391668431378
0,-0.34711451314613595,0.47054606081189465,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
1,-0.729669023639992,0.17729572517355938,1,-0.03542944697277691,-0.14592048355885345,1.9121379577022177
0,1.9043653490005763,0.2506083090831432,1,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-0.17480486724114414,1.496922235546068,0,-0.8453271041481403,-0.14592048355885345,-1.5861584148750223
0,-1.5385968224531061,-1.4355811208372846,0,-0.03542944697277691,-0.14592048355885345,-0.03136002706291564
0,0.6559612630071162,1.4236096516364842,0,-1.6552247613235038,-0.14592048355885345,-0.03136002706291564
1,1.0731160279049439,0.2506083090831432,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.6820510393479983,-1.3622685369277008,0,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
0,-0.1629524799850192,-0.482517530012695,0,-0.8453271041481403,-0.14592048355885345,-0.4200596240159423
0,-0.02001325813597253,0.47054606081189465,0,0.3695193816149048,-0.14592048355885345,0.35733956989011106
0,0.1396481567642816,0.8371089803598137,0,-0.03542944697277691,-0.14592048355885345,-2.363557608781076
0,-0.3764754628717405,-0.1892671943743597,0,-0.03542944697277691,-0.14592048355885345,1.1347387637961643
0,-0.8686669240673376,0.47054606081189465,1,1.58436586737795,-0.14592048355885345,-0.4200596240159423
0,0.5318854328662589,-1.5822062886564523,0,-2.303142887063794,-0.14592048355885345,-1.1974588179219956
0,-0.41464753981412855,1.496922235546068,1,-0.03542944697277691,0.4043708740064716,-0.03136002706291564
0,1.7863246672866986,-0.9223930334701979,1,-0.03542944697277691,-0.14592048355885345,-1.1974588179219956
1,0.6396748891515777,-0.11595461046477588,1,2.799212353140995,-0.14592048355885345,-0.03136002706291564
0,0.27643853822226105,-1.4355811208372846,0,-1.3312656984533584,-0.14592048355885345,-0.03136002706291564
1,-1.5974134652077214,1.863485155093987,1,-0.03542944697277691,-0.14592048355885345,-0.4200596240159423
