target,F1,F5,F2,F3,F4,F9,F6,F7,F10,F8
4,-0.2056160728105845,-0.7336767203599404,-0.10488296412282973,0.3886184982146348,0.24511155739455773,0.9644759439932461,-0.9864479066446202,0.019654228076874527,-0.8812983862169251,2.1195738891085245
8,0.4791964074568927,0.978193380918965,-0.08085295196999547,0.09652413314656452,0.08181997983185972,0.5631007633940089,-1.4657830698891265,-0.8136945178381834,-0.8311050319485569,-0.7207833799604997
0,0.030955272863924466,0.2574062351327584,-0.03880030317365361,0.3346443938967927,-0.06377860288974899,0.44842214036565536,0.11971070881116955,0.16333486259681995,0.1258634851805226,0.6690372621764568
7,0.16791736544098687,0.2574062351327584,0.02928481627863142,0.24892181421787235,-0.2847947784280773,0.5344315673591237,-0.7283442889015198,0.4794319540551644,-0.9307499667768939,0.2546117505572776
0,0.018503990140358317,0.16730796791681551,-0.09487041654952148,-0.3193931246072052,-0.10990453692679156,-1.6444604312907805,2.958849616036513,0.220806507433727,2.965191521270431,-1.7567011640018413
5,0.2301737790588176,0.2574062351327584,-0.06683548739046942,0.2901958142001214,-0.8594675742123676,-0.010291432303352327,-0.949575834402926,0.1920706850152735,-0.9657523515792703,-0.26938376093449573
7,0.030955272863924466,0.2574062351327584,0.02728235777552252,0.35686913011460436,-0.8081337934620257,0.36241363281659345,-0.175264981173625,0.278278913484473,-0.23883794943474496,0.46601351667586904
4,0.043406555587490604,-0.1930861090056195,-0.006760201950619993,1.204578329672159,-1.2365267820974346,0.391083748295885,-0.5071127434001138,-0.03781817797387142,-0.36474683715927925,2.33476753918709
3,-0.2554201950137665,0.16730796791681551,-0.0367978446705447,0.40449318226465,0.8832195355455468,-0.26831787439494453,1.1152522195931167,0.1920706850152735,1.0982742016928966,-0.6437568130962952
0,-0.1807135073634522,0.16730796791681551,-0.05682293981716118,0.2362217098822793,-0.632740814282971,-1.1857459391773666,1.0046368908167935,0.07712587291378159,1.0742613880161664,-1.2098158278907118
2,-0.3674807308347792,0.16730796791681551,-0.05682293981716118,0.572765547385973,0.677884412544179,0.5344315673591237,0.0828386365694753,-0.0090823555554179,0.2219048098511866,0.6600403821789144
5,0.08075939506710644,0.2574062351327584,0.07133746507497328,0.07112481721433067,0.5864000374929602,-0.3256571859091213,0.45155758308889876,0.105862456546074,0.517943022760025,-0.3272745181273658
6,-0.3674807308347792,0.2574062351327584,0.05131236992835679,0.0012760288464732977,0.7557571897596285,0.47709225584494697,0.009094492086086736,0.4219595480044184,-0.1599984265721199,0.4512316468261187
0,1.1391063222772377,0.0772086926422092,-0.03079021410345427,-0.0018985508679488182,-0.47323613058891173,-0.6696930549941819,-0.4333685989167253,0.278278913484473,-0.5065656289748142,0.42013919490727514
5,0.14301580868493718,0.2574062351327584,-0.10488296412282973,0.2933703939145435,-0.03688362451868667,-0.6983622510290671,0.15658189310410423,0.45069613163671085,-0.06106051032528261,-0.8308566390708829
4,-0.26787147773733266,0.2574062351327584,-0.032792927664326905,0.01397613318206639,-0.5899575404269133,-0.4116666129025896,0.23032603758749276,0.5369043601059104,-0.037107276866094475,-1.116924138124328
0,-0.05620269750995596,0.2574062351327584,0.1394225845272583,0.029850817232081592,-0.014161269713801777,0.19039569827406314,0.7465332730736933,0.019654228076874527,0.9064070341383459,0.43366341493902605
10,-0.01884884933925752,0.16730796791681551,-0.06683548739046942,0.3314698141823705,1.2851617794975474,1.853234812740783,0.45155758308889876,0.07712587291378159,0.5576860068715036,0.8567758785895053
8,0.7655718753345836,-0.012889574573733702,-0.34117867876048213,-0.02094870737133845,-0.9631108632770056,1.7385561897124293,0.709661200831999,-1.7045141473763095,2.590110219755698,1.1224110525887183
0,0.15546709140850334,0.0772086926422092,-0.05682293981716118,0.22034702583226407,-1.2109337654046972,0.1043871907250012,0.7834053453153876,0.07712587291378159,0.8827288626834772,1.2914971875092989
0,0.11811324323780488,0.16730796791681551,-0.08285541047310435,0.27432113015010623,0.25620748365537643,0.19039569827406314,0.709661200831999,0.278278913484473,0.633030156971657,-0.5346512068965915
0,-0.006397566615691376,0.2574062351327584,-0.1769732556390963,0.30924507796455875,-0.26594756927353014,-0.26831787439494453,1.0046368908167935,0.105862456546074,1.074022074142372,-1.1466433400834228
5,0.3048804667091319,0.2574062351327584,0.0813500126482815,0.07429939692875277,0.700429272192613,-0.18230936684588261,-0.3227532701404021,0.16333486259681995,-0.31561897578128933,0.5849680556420449
0,0.2301737790588176,0.16730796791681551,-0.010765374014601531,0.15684828963220324,0.08903976884928791,-0.2969879898742361,-0.6546001444181313,0.07712587291378159,-0.5906362949376384,0.021327674847853792
4,-0.24296992098128292,0.16730796791681551,-0.1449331544160627,0.06795023749990856,-0.6094849824156804,-1.6157903158114888,2.737618070535107,0.220806507433727,2.7090045298682726,-1.5575081680261267
7,-0.09355553698957181,0.2574062351327584,0.07934755414517261,0.16319834179999976,0.7190394906075411,0.2764051252675315,1.1889963640765053,-0.0090823555554179,1.357908901683493,-0.9501988371330982
3,-0.23051863825771682,0.2574062351327584,-0.26308101173488885,0.31876970984677744,-0.02433898080772883,-0.6696930549941819,1.1521242918348111,0.3357513195352189,1.0540418481896185,-1.2268429315280631
8,0.35468458891231386,0.978193380918965,-0.12290560076633732,0.17589755339664054,-0.5211965117736321,0.6204400749081858,-0.617728072176437,-1.4458894619687113,0.6848401211426685,-0.5559734537317063
5,0.08075939506710644,0.2574062351327584,-0.07084040439668722,0.19177223744665575,-0.3735859867478946,0.2764051252675315,0.37781343860551025,1.3702523448071293,-0.4246368718326295,0.4949783280547534
3,-0.2056160728105845,0.0772086926422092,-0.008762660453728893,-2.8656944102553394,-0.5204567833562442,0.1043871907250012,0.6727891285903048,0.3070154971167654,0.5831356967946248,0.18660299130248387
0,0.15546709140850334,-0.1930861090056195,-0.050815309250070745,-2.8656944102553394,-1.3072105096800926,0.13305638675988637,-0.28588119789870786,0.36448714195367243,-0.4132401692204456,0.32904528665568616
2,0.13056452596137105,0.16730796791681551,-0.04881285074696184,0.5156159706147564,-0.6629784528350181,0.5344315673591237,-0.7652163611432141,0.4219595480044184,-0.9161577784972004,0.5317411662370015
0,0.2301737790588176,0.2574062351327584,-0.09887558861350303,0.16319834179999976,0.21147176307835786,-0.09629993985241429,0.48842965533059307,0.36448714195367243,0.3487590370273895,-0.030003770853675567
0,-0.006397566615691376,0.16730796791681551,-0.08085295196999547,0.19177223744665575,-2.3991855019928923,-1.4724424967482503,-1.3920389254057381,-2.1355568121499844,-2.7015892205496135,-2.6146704677727857
0,0.36713587163588,0.2574062351327584,-0.02077766653014603,-0.03364791896797923,0.3274236967073875,0.07571707524570963,-0.28588119789870786,0.13459827896452753,-0.24852271379621838,0.8474880051316968
7,0.3795871543594462,0.2574062351327584,-0.004757743447511093,0.3409944460645891,0.29265844427626103,1.107823763056485,-0.838959617677843,0.16333486259681995,-0.8375218213778443,1.3535674877581825
6,-0.031300132062823664,-1.2742673317142612,0.1374201260241494,4.538264658392209,-0.10626539042301988,0.3050743213024167,0.267198109829187,0.24954309106601943,0.21328553838009162,0.8795291754552437
0,0.030955272863924466,-0.7336767203599404,0.06733254806875547,-2.8656944102553394,-0.5763171863926126,0.2955176161426528,0.6973711020506074,0.9871037323493286,0.10231738320787233,-0.21691026555671652
0,0.11811324323780488,0.0772086926422092,-0.08485786897621327,0.4235433387680397,-0.20035269723783566,0.1043871907250012,0.19345396534579848,0.4794319540551644,-0.028535669569033206,-0.3113695331073419
5,0.14301580868493718,0.16730796791681551,-0.10288050561972083,0.36956923445019746,0.30118019497201404,-0.23964867836005938,-0.2121370534153193,0.24954309106601943,-0.26723288811169893,0.5459809112840641
4,-0.2554201950137665,0.2574062351327584,0.009259721132014943,0.22034702583226407,0.5215151460830695,0.9644759439932461,0.9677648185750992,1.2553075327056373,0.17682343824793306,0.46179610460790277
10,-0.006397566615691376,0.16730796791681551,0.005254804125797144,0.28702034174674707,0.800404658554948,1.5952074512047842,-0.027777580155607533,0.5943767661566562,-0.3108307122981534,0.7194209860262291
0,0.11811324323780488,0.2574062351327584,0.06532983450788284,0.3505190779468078,-1.7300406612893005,-0.5550144319658283,1.041508963058488,0.105862456546074,1.1238927022323875,0.5617304340444937
