target,Outstate,Top25perc,perc.alumni,Enroll,PhD,P.Undergrad,Room.Board
2,-0.3981341548034448,0.3639518800818619,0.6666852443605048,-0.5082749497629113,0.08210550060651307,-0.16451298040063245,-1.2842505754947686
1,-0.3583373853334963,-1.000233664359336,-1.0290751815522554,-0.7010428013508264,0.32723892604843663,-0.47605750203035724,0.4493411510963534
1,-0.6568131563581096,0.5660534422212986,-0.3023207133039296,-0.3219685904069934,-0.7145781320797385,-0.15268217578178214,-0.6327850529757891
2,1.4583851409696498,-0.0907766347318707,0.2629327620003238,-0.5341209186909,0.8787891332927646,-0.5089208481938303,-0.6765810544896701
1,-1.4962762623648345,-1.000233664359336,-0.5445722027200383,-0.2519690912270242,-0.959711557521662,-0.020571524204620367,-1.512354750046232
1,-0.22153599028054854,-1.606538350777646,-0.38307120977596587,-0.6008896717548705,-0.5307280629982958,-0.23286874042065647,-0.4630755471095003
1,2.800531191343661,-0.14130202526672989,0.8281862373045773,-0.7171965319308193,-2.3079453974522415,-0.5608449351321179,-0.23497137255803688
2,0.8355656987649568,0.21237570847728435,-0.22157021683189343,-0.1507390462590688,0.8787891332927646,0.4454307243934279,1.051536171912217
1,-0.5946307040613151,0.6165788327561578,-0.46382170624800206,-0.32304550577899294,0.44980563876939844,-0.5299533897384531,-0.38095804427097346
1,-0.42300713572216253,-0.74760671168504,0.5051842514164324,-0.6245818099388601,-0.6532947757192576,-0.5214089197359502,-0.907422479135751
1,-0.47275309755959805,-0.6970813211501808,0.747435740832541,-0.7085812089548231,-0.7145781320797385,-0.4957755097284411,-0.7094280556250808
1,-1.054780851057594,-1.4044367886382092,-0.7868236921361469,-0.7279656856508145,-0.5920114193587768,-0.5135217166567165,-1.3298714104050613
1,-1.306495417955018,-1.3033860075684909,-1.1098256780242917,-0.2562767527150223,-1.51126176476599,-0.5082635812705609,-0.8773127280949579
2,0.30328390710439646,1.6270866434533413,0.9089367337766134,-0.5308901725749013,0.08210550060651307,-0.42610521586187816,-0.029677615461719778
1,-0.9801619083014407,-0.04025124419701153,2.4431961667453015,-0.6719660863068393,0.20467221332747484,-0.5444132620503813,-1.512354750046232
2,-0.6458690447538737,-0.04025124419701153,-0.3023207133039296,0.2638733719607486,-0.408161350277334,0.05961504043425395,-1.2860754088911803
1,-0.8184875323297751,-1.3033860075684909,-1.594328656856509,-0.6450432020068511,-0.7145781320797385,-0.4773720358768962,-0.006867198006573437
1,-0.13448055706503634,-0.2928781968713074,-0.3023207133039296,-0.6148895715908644,0.20467221332747484,-0.5089208481938303,-0.3353372093606808
2,1.984697417209718,1.2228835191744678,-0.5445722027200383,3.263082682979428,0.44980563876939844,1.4839124631591771,2.237677879579827
2,2.1364226008138965,2.2333913298716515,2.362445670273265,-0.3898142588429635,1.24648927145565,-0.556901333592501,1.393692433739412
2,-0.7433711299552475,-0.5455051495456033,-0.7060731956641106,2.472626799931776,0.5110889951298793,0.2351053089472002,-0.9174590628160154
1,0.9052100453373666,-1.000233664359336,-0.14081972035985724,-0.6773506631668369,-0.959711557521662,-0.5345542582013394,1.7449728625486658
2,0.10678735784652606,0.111324927407566,-0.14081972035985724,0.3026423253527315,0.14338885696699397,-0.1395368373163929,0.0752503048319534
2,2.2234780340294087,1.0713073475698904,0.10143176905625138,-0.04304750905911623,1.0626392023742073,-0.5214089197359502,2.1829328776874757
1,-0.2110893382946871,-0.74760671168504,-0.8675741886081831,-0.6698122555628402,-0.10174456847492959,-0.24732861273258464,1.388217933550177
0,-1.5097076720609421,-1.5054875697079277,-1.0290751815522554,0.45448739280466466,-0.6532947757192576,-0.02188605805115929,-1.8134522604541639
1,-0.044937825757652365,-0.5960305400804625,0.2629327620003238,-0.6730430016788388,-2.062811972010318,-0.27953469197278824,-0.6939169717555813
2,-0.04369417671171647,-0.14130202526672989,0.10143176905625138,-0.5255055957149037,-0.28559463755637227,-0.5260097881988364,0.3352890638206217
1,-2.0148779145201,1.3239343002441863,1.3934397126088307,4.129999557439046,0.20467221332747484,0.2613959858779787,-0.7094280556250808
2,2.260290045789111,1.9807643771973555,1.3126892161367945,0.7344853895245413,1.6141894096185354,-0.3327733127576146,1.431101518365852
2,1.9212713158669876,1.9807643771973555,2.1201941808571565,-0.5028903729029137,1.6754727659790163,-0.5516431982063453,2.1829328776874757
2,2.017032292404051,1.4755104718487637,1.070437726720686,0.08833616632482591,1.3690559841766117,-0.5417841943573034,0.3580994812757681
2,0.712693173026491,0.7176296138258761,-1.0290751815522554,-0.5330440033189005,-0.6532947757192576,-0.2716474888935547,-0.5114336321144105
2,0.6689167266095477,0.6165788327561578,0.5051842514164324,-0.08612412393909726,0.26595556968795575,-0.4648839643347764,0.26685781145518267
2,0.019234465012639493,-1.4044367886382092,1.070437726720686,-0.5987358410108715,-0.8371448448007003,-0.26901842120047686,1.7267245285845487
1,-0.3832103662522141,-0.6970813211501808,0.1821822655282876,-0.6105819101028663,0.8787891332927646,0.008348220419235945,0.22123697654489
1,0.6241453609558557,-0.19182741580158905,-0.46382170624800206,-0.5739667874548824,-0.040461212114448704,-0.27822015812624934,0.8599286652889876
1,-0.7612796762167242,0.8692057854304537,-0.7868236921361469,0.9369454794604521,-0.040461212114448704,0.3606432912916674,0.47397640194791146
1,-0.6801937584217043,0.21237570847728435,-1.190576174496328,0.7571006123365314,1.0626392023742073,0.26205325280124814,0.00955630256113193
2,-0.0523997200332677,0.010274146337847649,1.474190209080867,0.14325885029680172,0.14338885696699397,-0.47277116741400993,-0.5908138848583198
1,-0.7189956086549041,-0.0907766347318707,0.9089367337766134,-0.13243148493507687,0.26595556968795575,0.22918990663777505,-1.4302372472077052
1,-1.0896030243437989,-0.04025124419701153,-0.7868236921361469,-0.5190441034829066,-0.6532947757192576,-0.4412223550970758,-1.1747605717100662
1,0.07693978074406473,-1.1012844454290542,0.2629327620003238,-0.029047609223122398,1.0626392023742073,-0.2769056242797104,0.8964253332172217
2,0.6490183418745735,0.5155280516864394,0.34368325847236003,-0.3564298823109782,-0.5307280629982958,0.06881677736002641,-0.32621304237862225
1,-0.507575270845803,-0.19182741580158905,0.10143176905625138,-0.8022728463187818,-3.840029306464264,-0.34460411737646496,-1.4101640798471764
2,2.201589810820937,1.8797135961276372,3.0084496420495546,-0.3133532674309972,0.5110889951298793,-0.5542722658994232,-0.36544696040147395
2,1.8553579164323855,1.6776120339882006,0.6666852443605048,0.44264132371266984,0.8175057769322838,-0.3708947943072434,1.2157711775892706
2,0.43759800406547245,-0.04025124419701153,0.1821822655282876,-0.4608906733949322,0.08210550060651307,-0.07775374652906353,-0.43570304616332467
2,-0.5697577231425974,0.3134264895470027,-0.5445722027200383,-0.34027615173098535,-0.7145781320797385,-0.4050726743172554,-1.101767235853598
1,0.6676730775636118,-0.6465559306153217,-0.06006922388782102,-0.3725836128909711,0.08210550060651307,-0.180944653482369,-0.5315067994749393
2,1.3081523362205945,1.8797135961276372,0.5051842514164324,-0.07212422410310343,1.3690559841766117,-0.22498153734142293,0.339851147311651
2,-0.6926302488810632,-1.7075891318473644,-1.190576174496328,-0.4490446043029374,1.0013558460137264,-0.368922993537435,0.3033544793834168
1,-0.2911803368529583,-1.1012844454290542,0.34368325847236003,-0.5265825110869032,0.14338885696699397,-0.5095781151170998,-0.23497137255803688
2,0.8136774755564852,-0.3434035874061666,-0.38307120977596587,-0.29612262147900476,1.0626392023742073,-0.42347614816880036,1.8708863669010736
2,-0.26282513860562007,-1.050759054894195,-0.22157021683189343,-0.27243048329501524,-3.104629030138493,-0.5542722658994232,0.4402169841142949
2,0.9698797957260328,0.111324927407566,1.3126892161367945,-0.6267356406828591,-0.8984282011611812,-0.060007539600788064,0.8462424148158998
1,-0.7702339493474627,-0.04025124419701153,0.9089367337766134,-0.1765850151870574,-1.3886950520450283,-0.5082635812705609,0.04787780388577779
0,0.23861415671573025,-0.4949797590107441,-0.22157021683189343,-0.743042500858808,-1.9402452592893562,-0.21643706733891993,0.9511703351095729
2,-0.3707738757928552,-0.04025124419701153,0.1821822655282876,-0.6138126562188648,0.8175057769322838,-0.5332397243548004,-0.7915455584636076
1,0.19633008915391004,-1.8086399129170827,-1.5135781603844727,-0.6213510638228615,-3.962596019185226,-0.3498622527626206,2.0853042909794492
2,0.12370098487125414,0.46500266115158023,0.5051842514164324,-0.4081218201669555,0.20467221332747484,-0.5358687920478783,-0.6364347197686125
1,-1.1139785456441422,-1.606538350777646,-1.5135781603844727,0.13141278120480693,-0.2243112811958914,1.9886934602301236,0.07889997162477681
1,-1.4477739495733348,-1.050759054894195,-1.5135781603844727,0.7064855898525537,-0.2243112811958914,0.486838540559404,-0.97585373150119
1,-0.7956043898845547,0.46500266115158023,-1.8365801462726177,0.24448889526475714,-0.34687799391685314,0.028066228117319795,-0.6884424715663462
1,-0.5324482517645207,-1.3539113981033501,-0.38307120977596587,-0.745196331602807,-0.6532947757192576,-0.5404696605107645,-1.1656364047280077
2,0.3505425708499602,1.3239343002441863,3.0084496420495546,-0.5298132572029018,1.3690559841766117,-0.5575586005157706,-0.07986053386304173
1,1.5379786799095467,-0.39392897794102577,-1.3520771674404004,-0.4619675887669317,-0.040461212114448704,-0.42479068201533926,1.4028166007214706
1,0.7609467560088035,0.010274146337847649,1.1511882231927222,-0.7419655854868085,1.3690559841766117,-0.4648839643347764,0.7960594964145778
2,-0.026283090068614033,0.41447727061672107,0.5051842514164324,-0.704273547466825,-0.10174456847492959,-0.4096735427801416,0.5998899063003192
1,-0.4254944338140343,0.7681550043607352,-0.46382170624800206,-0.7850422003667894,1.185205915095169,-0.5601876682088484,-0.6911797216609638
1,-0.28371844257734297,-0.6970813211501808,0.10143176905625138,-0.5987358410108715,0.5110889951298793,-0.3229143089085727,-1.001401399050954
1,-0.6418893678068789,-0.9497082738244768,-0.5445722027200383,-0.37904510512296824,0.44980563876939844,0.5874003798196317,0.3580994812757681
0,-1.4995097498842678,-0.44445436847588493,0.6666852443605048,-0.3025841137110019,-0.2243112811958914,-0.5536149989761537,-1.731334757615637
2,1.6315010881639256,1.8797135961276372,2.362445670273265,-0.5955050948948729,1.6141894096185354,-0.5615022020553873,1.5077445210151437
2,1.7558659927575144,0.26290109901214354,0.9896872302486497,-0.347814559334982,1.3077726278161308,-0.3676084596908961,-0.1437297027374515
2,0.07445248265219295,-0.5455051495456033,0.34368325847236003,-0.6601200172148445,-0.34687799391685314,-0.3321160458343452,-0.6218360525973189
2,1.3728220866092606,0.6165788327561578,0.747435740832541,-0.24012302213502945,1.3690559841766117,-0.5273243220453753,1.1154053407866267
2,-0.5782145366549615,0.46500266115158023,-0.46382170624800206,1.6380173866321435,0.5723723514903601,-0.05606393806117129,-0.6820555546789052
1,-0.8140103957644059,-1.3033860075684909,-1.1098256780242917,-0.5707360413388838,-0.34687799391685314,-0.28479282735894396,-0.6099746355206428
2,0.866656924913354,0.21237570847728435,0.747435740832541,-0.5438131570388957,0.020822144246032185,-0.4274197497084171,0.02962946992166071
2,-0.13746531477528248,-0.44445436847588493,1.3126892161367945,-0.5222748495989051,-0.5307280629982958,-0.41624621201283624,0.13182014012071633
2,2.1115496198951784,1.4249850813139047,1.474190209080867,-0.34889147470698156,0.6336557078508411,-0.5391551266642256,1.1245295077686852
2,2.255812909223742,0.970256566500172,1.7971921949690117,-0.05704740889511007,1.3690559841766117,-0.5457277958969202,1.1017190903135388
2,0.10430005975465428,0.111324927407566,0.020681272584215184,-0.4985827114149156,-1.020994913882143,-0.23812687580681216,1.2796403464636803
1,-1.0746792357925683,-0.04025124419701153,-0.38307120977596587,0.5223330612406347,0.020822144246032185,0.2265608389446972,-0.8189180594097832
2,-0.15935353798375412,-0.74760671168504,0.9896872302486497,-0.5836590258028781,-1.6338284774869518,0.24759338048931998,0.06612613784989486
2,0.3356187822987296,-0.4949797590107441,0.9896872302486497,-0.6493508634948492,0.14338885696699397,-0.27822015812624934,1.2887645134457388
1,0.5370899277403436,-0.6970813211501808,-1.2713266709683642,-0.7355040932548113,0.26595556968795575,-0.34460411737646496,1.0606603388942755
2,0.18389359869455116,0.26290109901214354,0.747435740832541,-0.6493508634948492,-0.5307280629982958,0.7412008398646857,1.1519020087148608
2,0.4492883050972698,0.3134264895470027,0.2629327620003238,-0.2896611292470076,-0.16302792483541048,-0.4944609758819022,-0.12456895207512857
2,0.44356751948596473,-0.24235280633644823,0.747435740832541,-0.6396586251468535,-0.5920114193587768,-0.19277545810121932,0.0752503048319534
2,0.11424925212214139,-0.14130202526672989,0.020681272584215184,-0.7085812089548231,-0.28559463755637227,0.07407491274618211,0.8143078303786949
1,-0.11209487423819035,0.060799536872706825,0.4244337549443962,-0.5718129567108834,-0.408161350277334,0.025437160424241947,1.19387317683233
2,0.17344694670868968,-0.6970813211501808,-1.2713266709683642,-0.636427879030855,-2.0015286156498373,-0.11324616038561446,-0.20029953802621442
2,-0.5324482517645207,-1.7581145223822234,-0.3023207133039296,-0.7807345388787914,-1.2048449829635857,-0.44845229125303987,0.4493411510963534
2,0.34905019199483717,0.21237570847728435,0.8281862373045773,-0.5405824109228972,-1.1435616266031048,-0.3814110650795548,-0.6035877186332018
2,1.8802308973511033,1.9807643771973555,2.6046971596893735,-0.1302776541910778,1.185205915095169,-0.5476995966667286,1.7723453634948414
2,0.3182076956556271,1.6270866434533413,0.6666852443605048,0.4706411233846575,1.0013558460137264,-0.4740857012605489,-0.05431286631327783
2,1.4424664331816706,0.46500266115158023,1.6356912020249395,-0.24443068362302756,0.694939064211322,-0.5615022020553873,0.3033544793834168
2,1.6668207210685049,1.576561252918482,2.281695173801229,-0.3122763520589977,0.7562224205718029,-0.5575586005157706,-0.15285386971951004
1,-0.5045905131355568,0.46500266115158023,-1.0290751815522554,1.5227874418281944,0.8787891332927646,0.6399817336811886,-0.16197803670156857
1,-0.5339406306196438,-1.4044367886382092,-1.6750791533285452,-0.6978120552348279,0.8787891332927646,2.951589502819885,-0.5999380518403784
2,-0.003897407241768037,0.5660534422212986,0.9089367337766134,-0.57935136431488,-0.7145781320797385,-0.4063872081637943,-0.3490234598337686
2,2.035438298283902,2.031289767732215,-0.14081972035985724,0.09802840467282163,1.4916226968975737,-0.5260097881988364,2.104465041641772
1,0.014757328447270294,-1.3539113981033501,-0.38307120977596587,-0.6902736476308312,-0.2243112811958914,-0.44319415586688415,-0.5543172169300856
1,-0.8806699846265695,-1.1012844454290542,-1.1098256780242917,-0.7258118549068155,-0.34687799391685314,-0.4491095581763093,-0.508696382019793
1,0.08937627120342362,0.970256566500172,-0.7868236921361469,-0.6848890707708336,-1.082278270242624,-0.4957755097284411,0.0752503048319534
2,-0.3046117465490659,0.010274146337847649,-0.7868236921361469,-0.6396586251468535,-1.020994913882143,-0.4668557651045848,-0.15194145302130418
2,2.0642909561496148,1.8797135961276372,1.3934397126088307,-0.368275951402973,0.8175057769322838,-0.4096735427801416,1.7723453634948414
2,0.4002885326873958,0.7176296138258761,0.6666852443605048,-0.6795044939108359,-0.5920114193587768,-0.5095781151170998,-0.5999380518403784
1,1.1957264624679902,0.6165788327561578,0.6666852443605048,-0.4275062968629469,-0.10174456847492959,-0.5555867997459621,-0.031502448858131485
2,0.046594744023229044,0.21237570847728435,0.747435740832541,0.10341298153281926,0.7562224205718029,-0.13887957039312346,0.013205969353955346
1,-0.607067194520674,-0.04025124419701153,0.4244337549443962,-0.5448900724108953,-1.3274116956845474,-0.488545573572477,-0.5999380518403784
1,-1.0473189567819787,-0.44445436847588493,-1.5135781603844727,-0.411352566282954,-1.8789619029288753,-0.4819729043397824,-0.7586985573281969
1,-0.37823577006847053,-0.44445436847588493,1.5549407055529032,-0.6708891709348397,-0.28559463755637227,-0.34131778276011765,-0.04336386593480759
1,-0.3260025101391632,-1.000233664359336,0.1821822655282876,-0.640735540518853,-1.6338284774869518,-0.5069490474240219,-0.944831563762191
2,0.4604811465106928,-1.3033860075684909,-1.0290751815522554,-0.6751968324228378,-0.7145781320797385,-0.20986439810622531,0.5259841537456451
2,2.264518452545293,2.1828659393367924,2.1201941808571565,0.3306421250247192,1.3690559841766117,-0.541126927434034,1.5624895229074949
2,1.704876381874143,2.031289767732215,1.877942691441048,-0.35319913619497967,1.3690559841766117,-0.55821586743904,0.6500728247016413
1,0.1018127616627825,-1.5054875697079277,-0.3023207133039296,-0.6525816096108478,-0.8984282011611812,-0.3761529296933991,-0.627310552786554
1,-1.470657092018555,-0.39392897794102577,-0.5445722027200383,-0.34566072859098296,-1.4499784084055092,-0.20854986425968638,-2.2605364425750323
2,1.6066281072452078,0.21237570847728435,1.7971921949690117,-0.2659689910630181,0.9400724896532455,-0.5529577320528842,0.3307269803295924
2,0.9599306033585457,1.2228835191744678,0.6666852443605048,-0.306891775199,0.32723892604843663,-0.5384978597409561,0.6044519897913485
2,2.0543417637821277,0.6165788327561578,1.3126892161367945,-0.3155070981749962,0.8787891332927646,-0.5214089197359502,0.5862036558272314
1,-1.4811037440044166,-1.3033860075684909,0.4244337549443962,-0.49642888067091656,-1.3886950520450283,-0.4063872081637943,-2.017833600852275
1,-0.9304159464640052,1.6270866434533413,-0.8675741886081831,-0.13889297716707402,-1.2661283393240665,-0.532582457431531,-0.6455588867506711
1,-0.216561394096805,-0.44445436847588493,1.5549407055529032,-0.577197533570881,-0.34687799391685314,-0.292022763514908,-1.238629740584476
1,-0.529960953672649,-1.859165303451942,-1.4328276639124367,-0.7236580241628164,-1.8176785465683944,0.005061885802888637,1.0424120049301584
2,-0.15935353798375412,-0.2928781968713074,-0.46382170624800206,-0.48673664232292085,-0.7145781320797385,-0.5253525212755669,-1.5579755849565247
1,-0.3583373853334963,-1.1518098359639135,-1.2713266709683642,-0.3984295818189597,0.26595556968795575,1.0534026284176798,-1.1473880707638906
2,0.7410483712738293,0.46500266115158023,0.10143176905625138,0.06356711276883681,0.9400724896532455,-0.08498368268502761,0.37634781523988514
2,1.987682174919964,1.4249850813139047,0.4244337549443962,-0.4942750499269175,1.24648927145565,-0.5049772466542136,1.1482523419220374
2,-0.4254944338140343,0.5155280516864394,0.9896872302486497,-0.5018134575309142,0.5723723514903601,-0.5306106566617226,-0.7614358074228145
2,2.026981484771538,2.132340548801933,1.7164416984969755,0.864792149536484,1.3690559841766117,-0.5273243220453753,1.4529995191227925
2,1.1429957429203086,0.3639518800818619,1.877942691441048,-0.5448900724108953,1.0626392023742073,-0.5536149989761537,-0.2751177072790944
1,-0.7941120110294317,-0.5960305400804625,-0.38307120977596587,1.78232404648008,0.08210550060651307,0.546649830576925,-1.0196497330150711
1,-1.154272774732465,-1.000233664359336,-1.1098256780242917,0.5632558453766168,0.020822144246032185,1.173025208452722,-1.238629740584476
1,-1.3656931125415661,-1.000233664359336,-1.2713266709683642,-0.554582310758891,-0.6532947757192576,-0.462912163564968,-1.4393614141897637
1,0.18638089678642294,-0.6970813211501808,-0.06006922388782102,-0.6622738479588435,-0.7758614884402194,-0.32882971121799787,0.40372031618606075
1,-1.1139785456441422,-0.2928781968713074,-0.7060731956641106,-0.23258461453103277,-0.10174456847492959,0.444116190546889,-0.037889365745572466
2,-1.176658457559311,-0.8991828832896175,-1.4328276639124367,0.8454076728404925,-0.6532947757192576,-0.006768918815961672,-1.1784102385028896
2,-0.1966630093618308,-0.39392897794102577,0.5051842514164324,-0.5955050948948729,-1.6338284774869518,-0.5233807205057585,-0.508696382019793
2,-0.4155452414465472,-0.7981321022198992,-0.46382170624800206,-0.6245818099388601,-0.8984282011611812,-0.5424414612805729,-0.7824213914815491
1,1.2235842010969542,0.46500266115158023,0.2629327620003238,-0.44581385818693886,0.5723723514903601,-0.5470423297434591,-0.2532197065221539
2,0.9325703243479562,0.7176296138258761,0.1821822655282876,-0.3811989358669673,-0.46944470663781496,-0.3656366589210877,0.038753636903719246
1,1.1315541716976982,-0.2928781968713074,-0.14081972035985724,-0.4684290809989289,0.26595556968795575,-0.232211473497387,0.5679553218631144
2,0.33810608039060136,-0.4949797590107441,-0.14081972035985724,-0.7053504628388245,-0.10174456847492959,-0.2755910904331715,0.3717857317488559
1,-0.33346440441477854,-0.8486574927547583,0.9089367337766134,0.0840285048368278,-0.16302792483541048,-0.34263231660665655,-0.4329657960687071
1,-0.6568131563581096,-0.7981321022198992,-1.5135781603844727,0.19172004203678036,-2.1853786847312797,0.00046101734000240577,-0.5543172169300856
2,-0.46330136481048534,0.21237570847728435,2.281695173801229,-0.5965820102668724,0.3885222824089175,-0.541126927434034,0.04605297048936608
2,1.7807389736762322,2.081815158267074,0.4244337549443962,0.49110251545264855,1.4916226968975737,-0.4359642197109201,1.4986203540330851
1,-1.253515968598149,1.1723581286396088,-1.5135781603844727,0.07864392797683017,-0.040461212114448704,-0.1756865180962133,-1.107241736042833
2,0.011026381309462627,0.9197311759653128,1.9586931879130842,-0.6601200172148445,0.20467221332747484,-0.5391551266642256,-0.4721997140915588
1,0.12792939162743616,0.010274146337847649,0.6666852443605048,-0.7182734473028188,-0.6532947757192576,-0.5516431982063453,-0.8280422263918418
2,-1.0306540595664377,-0.2928781968713074,-0.7060731956641106,-0.368275951402973,0.14338885696699397,-0.32357157583184215,0.22123697654489
2,1.1340414697895702,0.5155280516864394,0.5859347478884687,0.0011060211928643215,0.8175057769322838,0.11942633045177496,1.6811036936742558
0,-0.9040505866901642,-2.0107414750565193,-1.0290751815522554,-0.35319913619497967,0.14338885696699397,-0.15662577732139893,-1.6492172547771102
0,-0.2588454616586252,-1.000233664359336,-1.1098256780242917,-0.47812131934692464,-1.2048449829635857,-0.5082635812705609,-0.1437297027374515
2,-1.323409044979746,-0.19182741580158905,-1.1098256780242917,-0.4759674886029256,-1.2661283393240665,-0.5332397243548004,-1.0561464009433053
1,0.8604386796836746,0.9197311759653128,-1.2713266709683642,-0.27673814478301334,1.0626392023742073,-0.40901627585687217,-0.1984747046298027
2,-0.9560351168102844,1.6776120339882006,-0.22157021683189343,0.31341147907272676,0.5110889951298793,5.556995586660031,-1.700312589876638
2,-0.6008489492909946,-0.5960305400804625,-1.0290751815522554,-0.43719853521094265,-0.46944470663781496,0.07538944659272102,0.4630274015694412
