target,charExclamation,remove,hp,your,our,charDollar,capitalTotal,capitalAve,free,business
1,-0.32991229454180127,2.0076509982950514,-0.32881466917148233,0.07515668647096059,0.8740956044922048,-0.3083549412898774,-0.4260217266802996,-0.0979800498452261,-0.3013776033338328,-0.3211354140662565
1,0.10781140287676468,-0.2917938862249029,-0.32881466917148233,1.6992373078325909,0.5915423806273937,-0.3083549412898774,-0.12913015868186598,-0.1015102773688306,6.177957903215328,-0.3211354140662565
1,0.37142651476749766,0.7812803932177425,-0.32881466917148233,0.383315573601116,1.4243308299131527,-0.05210664110178455,-0.05655666428224887,0.014735071801289083,1.2367076477535384,-0.3211354140662565
1,0.19486569564068107,-0.2917938862249029,-0.32881466917148233,1.6825800706904197,0.9335804937269019,-0.3083549412898774,-0.29077112348101314,-0.01700545602254782,-0.3013776033338328,-0.3211354140662565
1,2.091668384454467,-0.2917938862249029,-0.32881466917148233,1.0829195335722797,-0.4643144032884792,1.1965953931481284,0.29311562691590626,0.9540907919661229,-0.3013776033338328,-0.3211354140662565
1,0.2279708492269592,0.16809509067908796,-0.32881466917148233,0.09181392361313116,1.1863912729743646,-0.3083549412898774,-0.3517988346806912,-0.12202972484978176,-0.3013776033338328,0.512184650021258
1,-0.2624758705697533,-0.2917938862249029,-0.32881466917148233,0.916347162150574,1.9002099437907294,1.709091993524314,-0.16046871308170063,-0.05303268869647592,0.46160956846541423,0.37705166665571516
1,0.5639268522877073,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.42932052188028214,-0.04282024478890575,-0.3013776033338328,-0.3211354140662565
1,-0.02338309466885597,0.09144692786175615,-0.32881466917148233,0.6331741307336745,0.6658984921707651,-0.12125300781920643,3.2587325117002597,-0.08266138398387085,-0.3013776033338328,-0.2760910862777422
1,0.6620161962470499,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,3.9078249554617552,-0.3083549412898774,-0.4111771482803779,-0.010543878858807433,3.259229198395987,-0.3211354140662565
1,0.48790761071921684,-0.2917938862249029,-0.32881466917148233,0.7830892650132095,1.2607473845177357,-0.3083549412898774,-0.35344823228068245,-0.12798698379586437,1.1034876653758918,-0.3211354140662565
1,0.150725490858977,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,0.4888619926286338,-0.3320060634807956,0.00865173330079205,-0.3013776033338328,-0.3211354140662565
1,-0.02338309466885597,0.09144692786175615,-0.32881466917148233,0.6331741307336745,0.6658984921707651,-0.12125300781920643,3.2570831141002685,-0.0827874635382853,-0.3013776033338328,-0.2760910862777422
1,0.150725490858977,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,0.4888619926286338,-0.3320060634807956,0.00865173330079205,-0.3013776033338328,-0.3211354140662565
1,0.1212986876711742,3.9494044563341237,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.389734979480491,-0.08133754866251916,-0.3013776033338328,-0.3211354140662565
1,0.10168081887930576,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.4078783530803953,-0.037556423392102606,3.731554590462187,-0.3211354140662565
1,-0.2183356657880492,1.36891630815062,-0.32881466917148233,0.40830142931437186,0.5023150467753482,-0.3083549412898774,-0.25448437628120457,-0.07894203712864468,0.4858313834431682,2.6067458921871727
1,0.7564271898079167,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.36994220828059543,-0.10166787681184866,-0.3013776033338328,2.3139577615618303
1,2.2596463859848406,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.3963325698804562,-0.04042473325503127,3.368227365795879,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,1.5743080292663114,2.346346613050957,0.061781492315145604,-0.3204602802808565,-0.11982333264752898,0.025616898865844534,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,0.9200099262784408,-0.43921690748022996,-0.11005216718040936,-0.3013776033338328,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,0.07808644469034151,-0.1080729220929156,-0.4643144032884792,-0.3083549412898774,-0.0318157002823794,-0.04304088400913103,-0.3013776033338328,-0.3211354140662565
1,1.5619859270740173,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.4260217266802996,-0.07610524715431964,-0.3013776033338328,-0.3211354140662565
1,0.7404876714145237,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,3.9078249554617552,-0.3083549412898774,-0.41942413628033437,-0.03308059921038977,3.259229198395987,-0.3211354140662565
1,0.26843270361018795,0.934576718852406,-0.32881466917148233,1.3494353278470088,1.7068840537779637,0.6840987927719426,-0.07305064028216185,0.007548537199665638,0.2799459561322602,1.863514483676687
1,0.850838183368784,-0.2917938862249029,-0.32881466917148233,0.1334570164685575,0.24950426752788557,-0.3083549412898774,-0.16046871308170063,-0.06592432313535307,0.2799459561322602,-0.3211354140662565
1,0.5896753050770347,-0.2917938862249029,-0.32881466917148233,0.3666583364589454,0.14540571136716568,-0.3083549412898774,0.002821649317437852,-0.042252886794040725,0.1951696037101216,-0.3211354140662565
1,-0.07610611704700258,-0.2917938862249029,-0.32881466917148233,-0.16637325209051262,0.442830157540651,0.5336037593281419,-0.09449280908204871,-0.09643557530364914,-0.3013776033338328,-0.3211354140662565
1,0.49281207791718384,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,3.9078249554617552,-0.3083549412898774,-0.42107353388032565,-0.037556423392102606,3.259229198395987,-0.3211354140662565
1,0.5418567498968552,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,3.9078249554617552,-0.3083549412898774,-0.42107353388032565,-0.037556423392102606,3.259229198395987,-0.3211354140662565
1,0.19241346204169751,0.16809509067908796,-0.32881466917148233,0.09181392361313116,1.1863912729743646,-0.3083549412898774,-0.3550976298806738,-0.1231959607281154,-0.3013776033338328,0.512184650021258
1,0.6669206634450168,0.37249019152530616,-0.32881466917148233,-0.45787490207849746,0.3089891567625827,-0.16192734118239577,0.09188911971696793,-0.09602581675180219,0.013505991376967586,3.192322153437859
1,1.2861096471883664,-0.2917938862249029,-0.32881466917148233,0.5832024193071628,0.2048906006018628,-0.031769474420189854,0.8093770757131824,0.0034509516811961293,-0.3013776033338328,-0.3211354140662565
1,-0.31765112654688343,-0.13849756059023927,-0.32881466917148233,0.233400439321581,1.870467499173381,0.3709064258753846,0.2617770725160716,-0.10901201085649018,-0.3013776033338328,1.3004603863202582
1,-0.12147243862819845,-0.2917938862249029,-0.32881466917148233,0.9829761107192563,-0.4643144032884792,-0.3083549412898774,-0.3122132922809,-0.11736478133644726,5.717743418638005,1.9085588114652015
1,0.06857566529302764,-0.16404694819601653,-0.32881466917148233,0.5415593264517363,-0.38995829174510793,2.7666246609672362,4.546912037293463,0.022047685957326986,0.0013950838880906382,0.6473176333868009
1,0.010948175716913934,-0.13849756059023927,-0.32881466917148233,-0.12473015923508617,-0.4643144032884792,0.6271547260634774,1.0139023781121035,-0.041118170804310725,0.013505991376967586,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,2.523770546370033,2.39096027997698,-0.3083549412898774,-0.41282654588036916,-0.07695628414661715,-0.3013776033338328,-0.3211354140662565
1,0.2806938716051058,1.5733114089968376,-0.32881466917148233,1.1495484821409618,-0.4643144032884792,1.042032926368009,-0.1720144962816397,-0.0610702602903969,1.0187113129537535,0.48966248612700086
1,-0.030739795465806664,0.6790828427946334,-0.32881466917148233,-0.0914156849507451,-0.18176117942366815,-0.0195671744112331,0.7697915333133913,-0.10904353074509378,-0.3013776033338328,-0.3211354140662565
1,-0.08714116824242858,-0.2917938862249029,-0.32881466917148233,0.3749869550300307,-0.4643144032884792,2.115835327156207,-0.35344823228068245,-0.04282024478890575,-0.3013776033338328,-0.3211354140662565
1,0.28314610520408934,1.5733114089968376,-0.32881466917148233,1.1578771007120474,-0.4643144032884792,1.0461003597043277,-0.1769626890816136,-0.06091266084737883,1.0308222204426305,0.48966248612700086
1,1.4822883351070515,-0.2917938862249029,-0.32881466917148233,1.1328912449987913,-0.4643144032884792,-0.3083549412898774,-0.29242052108100447,-0.10059620059932588,1.0066004054648765,-0.3211354140662565
1,0.4241495371456442,2.365342424775933,-0.32881466917148233,1.066262296430109,-0.4643144032884792,-0.06024150777442242,-0.22644461708135252,-0.05905298741976574,-0.3013776033338328,2.021169630936487
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,3.539862012042437,-0.4643144032884792,-0.3083549412898774,-0.3831373890805258,-0.04884054351219558,-0.3013776033338328,-0.3211354140662565
1,1.5104890214953621,-0.2917938862249029,-0.32881466917148233,0.4582731407408836,0.2048906006018628,-0.3083549412898774,-0.13737714668182247,-0.07610524715431964,0.2436132336656294,-0.3211354140662565
1,0.4903598443182004,-0.2917938862249029,-0.32881466917148233,0.7247889350156125,0.16027693367583995,-0.3083549412898774,0.001172251717446554,-0.042694165234491314,0.20728051119899854,-0.3211354140662565
1,-0.32991229454180127,1.215619982515956,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.05655666428224887,0.10699378574406035,-0.3013776033338328,-0.3211354140662565
1,-0.11534185463073958,-0.2917938862249029,-0.32881466917148233,0.8996899250084034,-0.12227629018897108,-0.3083549412898774,-0.35839642508065633,-0.12284924195347569,-0.022826731089663224,0.19687435550165797
1,-0.32991229454180127,2.0842991611123836,-0.32881466917148233,-0.2913025306567918,1.6027854976172438,-0.3083549412898774,-0.3435518466807347,-0.11818429844014115,1.3820385376200615,-0.3211354140662565
1,-0.27105868816619577,1.4455644709679518,-0.12536411224057042,1.599293884979567,0.546928713701371,-0.11311814114656855,-0.3089144970809174,-0.11916141498685312,0.11039325128798311,-0.3211354140662565
1,-0.3066160753514574,-0.2917938862249029,-0.32881466917148233,1.8324952049699545,1.4986869414565243,-0.23107370789981765,-0.1703650986816484,-0.10961088873995879,-0.3013776033338328,-0.3211354140662565
1,2.3736752483375763,-0.2917938862249029,-0.32881466917148233,0.42495866645654246,-0.4643144032884792,-0.3083549412898774,-0.267679557081135,-0.0632766524926497,2.0965820794638006,2.651790219975687
1,0.3922705003588578,0.934576718852406,-0.32881466917148233,0.9496616364349151,1.7068840537779637,0.8874704595878893,-0.14727353228177023,-0.010764518079032732,0.2799459561322602,-0.3211354140662565
1,0.28314610520408934,3.4639660918243558,-0.32881466917148233,0.5498879450228216,-0.4643144032884792,-0.3083549412898774,-0.43921690748022996,-0.1253708330417646,-0.3013776033338328,-0.3211354140662565
1,0.9611886953230442,-0.2917938862249029,-0.32881466917148233,0.35000109931677487,-0.4643144032884792,1.1193141597580687,0.03251080611728121,-0.04121273047012156,2.3024675067747085,1.0527165834834296
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,0.09838839234201605,-0.234691605081309,-0.02028352443732343,-0.3013776033338328,-0.3211354140662565
1,0.3285124267852853,6.1722011780367465,-0.32881466917148233,2.482127453514607,1.4094596076044785,-0.3083549412898774,0.011068637317394341,2.121555945955294,-0.3013776033338328,11.075079516427861
1,0.7453921386124908,-0.2917938862249029,-0.32881466917148233,0.20841458360832513,0.323860379071257,-0.3083549412898774,-0.15881931548170933,-0.05646835655426959,0.3405004935766449,-0.3211354140662565
1,0.6595639626480663,-0.2917938862249029,-0.32881466917148233,0.44161590359871306,0.19001937829318852,-0.3083549412898774,-0.0037759410825273392,-0.04231592657124797,0.23150232617675245,-0.3211354140662565
1,0.03547051170674951,0.8834779436408515,-0.32881466917148233,0.474930377883054,0.21976182291053709,0.5986826927092449,-0.28582293068103926,-0.09567909797716245,0.8128258856428455,-0.3211354140662565
1,0.2659804700112044,0.934576718852406,-0.32881466917148233,1.3327780907048383,1.6771416091606153,0.6800313594356237,-0.07799883308213573,-0.0019389492700214678,0.2799459561322602,1.8409923197824298
1,1.3449632535639717,-0.2917938862249029,-0.32881466917148233,0.10847116075530165,-0.4643144032884792,-0.3083549412898774,0.05725177011715068,0.6716410701891591,3.1260092160183404,-0.3211354140662565
1,-0.12760302262565737,-0.2917938862249029,-0.32881466917148233,0.3083580064613484,-0.4643144032884792,0.025174592288275163,-0.30231690668095224,-0.09035223680315209,-0.3013776033338328,-0.3211354140662565
1,0.20590074683610718,-0.2917938862249029,-0.32881466917148233,0.3749869550300307,-0.19663240173234245,0.6434244594087533,1.2910011749106414,-0.047800387188276394,0.14672597375461388,0.6698397972810581
1,-0.16806487700888614,0.21919386589064255,-0.32881466917148233,-0.15804463351942732,2.0191797222601235,-0.3083549412898774,-0.1786120866816049,-0.11162816161058994,0.703827718242953,0.1293078638188865
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,1.0664375263859223,-0.45076269068016905,-0.11112384339293216,-0.3013776033338328,-0.3211354140662565
1,1.4246608455309377,-0.2917938862249029,-0.32881466917148233,0.25005767646375154,-0.4643144032884792,-0.3083549412898774,-0.27922534028107404,-0.035318511301246164,-0.3013776033338328,-0.3211354140662565
1,-0.0883672850419204,0.2958420287079743,-0.32881466917148233,0.9080185435794886,-0.4643144032884792,-0.3083549412898774,0.38878068771540153,-0.004838779021553726,-0.022826731089663224,1.8184701558881726
1,0.2770155212066304,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.3666434130806128,-0.1155681476860414,3.222896475929356,-0.3211354140662565
1,0.5577962682902484,-0.2917938862249029,-0.32881466917148233,0.3916441921722013,1.4392020522218272,-0.3083549412898774,-0.3963325698804562,-0.0668383999048578,1.2488185552424151,-0.3211354140662565
1,0.6926691162343442,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.2726277498811089,-0.0019389492700214678,-0.3013776033338328,-0.3211354140662565
1,0.37020039796800586,0.8834779436408515,-0.32881466917148233,0.4915876150252246,1.6176567199259182,0.5620757926823745,-0.11593497788193559,-0.017698893571827284,1.9512511895972777,-0.3211354140662565
1,-0.25511916977280263,-0.2917938862249029,-0.32881466917148233,1.2411632864228999,1.2458761622090615,-0.06024150777442242,-0.20665184588145696,-0.10768817553513849,0.15883688124349082,-0.3211354140662565
1,-0.0013129922780038895,-0.2917938862249029,-0.32881466917148233,0.6415027493047598,-0.4643144032884792,-0.3083549412898774,-0.29077112348101314,-0.0749074913873824,0.6553840882874453,3.2373664812263736
1,-0.21220508179059028,-0.2917938862249029,-0.32881466917148233,0.33334386217460427,0.1305344890584915,0.03737689229723203,0.9264843053125646,-0.057949791318639324,-0.05915945355629403,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.40457955788041267,-0.04386040111282494,-0.3013776033338328,-0.3211354140662565
1,0.9979721993077977,2.5697375256221515,-0.32881466917148233,0.7247889350156125,2.866839393854557,1.0461003597043277,-0.14727353228177023,-0.006856051892184873,0.37683321604327574,5.985070476325745
1,0.06489731489455229,-0.16404694819601653,-0.32881466917148233,0.5748738007360775,-0.38995829174510793,2.7991641276577885,4.543613242093481,0.028635342675481807,0.013505991376967586,0.6698397972810581
1,0.4216973035466606,-0.21514572340757107,-0.32881466917148233,0.5998596564493334,-0.2561172909670395,1.8555195936317959,3.5787156460985714,0.06645920899981576,-0.034937638578540174,0.6698397972810581
1,0.4204711867471688,-0.21514572340757107,-0.32881466917148233,0.5998596564493334,-0.2561172909670395,1.851452160295477,3.5787156460985714,0.06645920899981576,-0.034937638578540174,0.6698397972810581
1,-0.22937071698347522,-0.2917938862249029,-0.32881466917148233,1.2494919049939854,-0.4643144032884792,3.0391426945006055,-0.29901811148096963,-0.05646835655426959,-0.3013776033338328,0.7148841250695724
1,-0.32991229454180127,0.8834779436408515,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.3171614850808739,-0.07928875590328441,-0.3013776033338328,-0.3211354140662565
1,1.2444216760056457,-0.2917938862249029,-0.32881466917148233,0.4915876150252246,0.05617837751512008,-0.3083549412898774,0.04900478211719419,-0.048935103178006416,0.9702676829982456,-0.3211354140662565
1,0.5725096698841496,-0.2917938862249029,-0.32881466917148233,0.04184221218661943,0.17514815598451425,-0.3083549412898774,-0.10109039948201391,-0.07506509083040044,0.2193914186878755,-0.3211354140662565
1,0.0501839133006509,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.15222172508174414,-0.009283083314662967,0.4252768459987834,-0.3211354140662565
1,0.2353275500239099,-0.2917938862249029,-0.32881466917148233,0.35832971788786017,-0.4643144032884792,1.8351824269502013,-0.27922534028107404,-0.0638440104875147,0.1951696037101216,-0.3211354140662565
1,0.1360120892650756,1.4966632461795057,-0.32881466917148233,0.4999162335963099,5.855955077898084,-0.3083549412898774,-0.4177747386803431,-0.1272935462465849,3.1260092160183404,-0.3211354140662565
1,0.48177702672175793,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,0.014367432517376936,0.15370626065461276,0.47372047595429123,-0.3211354140662565
1,1.5448202918811322,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.35839642508065633,0.009723409513314839,-0.3013776033338328,-0.3211354140662565
1,0.48177702672175793,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,0.014367432517376936,0.15370626065461276,0.47372047595429123,-0.3211354140662565
1,1.5448202918811322,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.35839642508065633,0.009723409513314839,-0.3013776033338328,-0.3211354140662565
1,0.48177702672175793,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,0.014367432517376936,0.15370626065461276,0.47372047595429123,-0.3211354140662565
1,1.5448202918811322,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.35839642508065633,0.009723409513314839,-0.3013776033338328,-0.3211354140662565
1,0.23655366682340168,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.19015786988154398,0.018958736874173023,0.6553840882874453,-0.3211354140662565
1,1.5448202918811322,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.35839642508065633,0.009723409513314839,-0.3013776033338328,-0.3211354140662565
1,-0.32991229454180127,4.715886084507442,-0.32881466917148233,0.9579902550060004,-0.4643144032884792,-0.3083549412898774,-0.34520124428072596,0.0307156553233202,-0.3013776033338328,-0.3211354140662565
1,2.0082924420890254,5.993355464796306,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.4078783530803953,-0.12313292095090818,2.6779056389298934,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,-0.3083549412898774,-0.35674702748066506,-0.07181854230422845,-0.3013776033338328,-0.3211354140662565
1,-0.32991229454180127,1.6499595718141695,-0.32881466917148233,-0.04144397352423337,0.10079204444114293,0.41158075923857396,-0.11923377308191818,-0.04272568512309491,-0.3013776033338328,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,0.11679977932638694,0.9484517160355762,-0.3083549412898774,-0.3386036538807608,-0.12461435571527793,-0.3013776033338328,-0.3211354140662565
1,-0.32991229454180127,0.014798765044424338,-0.32881466917148233,0.474930377883054,0.8443531598748562,0.1756696257320758,0.36898791651550594,-0.032670840658542796,0.0013950838880906382,-0.05086944733517072
1,0.33464301078274417,-0.2917938862249029,-0.32881466917148233,0.5998596564493334,0.2941179344539084,-0.3083549412898774,-0.22644461708135252,-0.101478757480227,0.316278678598891,-0.3211354140662565
1,-0.2637019873692451,-0.2917938862249029,-0.2988954696228188,-0.04977259209531865,-0.3156021802017366,0.1716021923957569,0.5025891221148011,-0.08893384181598957,-0.3013776033338328,-0.3211354140662565
1,-0.2637019873692451,-0.2917938862249029,-0.2988954696228188,-0.04977259209531865,-0.3156021802017366,0.1716021923957569,0.49434213411484457,-0.08865016281855706,-0.3013776033338328,-0.3211354140662565
1,0.33464301078274417,6.248849340854079,-0.32881466917148233,3.5898337234689492,1.4392020522218272,-0.3083549412898774,0.0407577941172377,3.0723849055718424,-0.3013776033338328,11.210212499793405
1,1.0899309592696813,2.544188138016374,-0.32881466917148233,0.7164603164445272,2.8519681715458822,1.03796549303169,-0.14562413468177896,-0.00997652086394243,0.3647223085543988,5.962548312431489
1,-0.2637019873692451,-0.2917938862249029,-0.2988954696228188,-0.04977259209531865,-0.3156021802017366,0.1716021923957569,0.5025891221148011,-0.08893384181598957,-0.3013776033338328,-0.3211354140662565
1,-0.2637019873692451,-0.2917938862249029,-0.2988954696228188,-0.04977259209531865,-0.3156021802017366,0.1716021923957569,0.49434213411484457,-0.08865016281855706,-0.3013776033338328,-0.3211354140662565
1,0.08083683328794546,-0.2917938862249029,-0.32881466917148233,0.44161590359871306,-0.24124606865836523,4.902027162534677,3.5127397420989195,0.06337025991666186,-0.022826731089663224,0.6247954694925437
1,0.0023653581204714576,0.11699631546753343,-0.32881466917148233,-0.14138739637725675,0.011564710589097318,-0.210736541218223,1.1524517765113724,0.01631106623146966,-0.1076030835118018,-0.3211354140662565
1,-0.21710954898855742,0.4746877419484152,-0.32881466917148233,-0.16637325209051262,0.9038380491095533,1.0013585930048197,-0.008724133882501232,-0.09826372884265862,-0.3013776033338328,-0.3211354140662565
1,1.1340711640513854,0.551335904765747,-0.32881466917148233,2.3988412678037543,0.0264359328977716,-0.08871354112865493,0.6163975565142006,0.011835242049756823,-0.3013776033338328,3.4625881201689444
1,-0.22078789938703272,-0.2917938862249029,-0.32881466917148233,1.8491524421121255,1.7812401653213352,0.415648192574893,-0.19675546028150917,-0.05596403833661179,-0.3013776033338328,-0.3211354140662565
1,0.19363957884118937,1.215619982515956,-0.32881466917148233,0.31668662503243367,-0.4643144032884792,-0.3083549412898774,-0.18685907468156138,0.15156290822956717,-0.3013776033338328,-0.3211354140662565
1,0.5357261658993963,0.730181618006188,-0.32881466917148233,0.9913047292903415,1.9150811660994038,0.5539409260097367,-0.27922534028107404,-0.10570242255311095,-0.3013776033338328,3.282410809014888
1,0.8594210009652264,-0.2917938862249029,-0.32881466917148233,1.3910784207024351,-0.4643144032884792,0.2976926258216438,0.274972253316002,0.8494762816907357,0.1951696037101216,-0.3211354140662565
1,0.4033055515542839,0.6790828427946334,-0.32881466917148233,0.591531037878248,0.6658984921707651,0.4197156259112118,0.002821649317437852,-0.021071521652413733,0.15883688124349082,1.390549041897287
1,-0.18155216180329575,0.730181618006188,-0.32881466917148233,0.9913047292903415,0.1305344890584915,-0.3083549412898774,-0.3105638946809087,-0.10125811826000171,0.1830586962212447,-0.3211354140662565
1,0.4131144859502181,-0.2917938862249029,-0.32881466917148233,0.25838629503483684,0.3684740459972798,-0.3083549412898774,-0.22974341228133513,-0.08924904070202569,0.37683321604327574,-0.3211354140662565
1,0.036696628506241294,0.11699631546753343,-0.32881466917148233,-0.28297391208570655,1.6771416091606153,0.3993784592296171,-0.1802614842815962,-0.10403186845711954,-0.3013776033338328,0.0392192082418579
1,-0.06629718265106832,-0.2917938862249029,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,1.4447088266635832,-0.34190244908074335,-0.037556423392102606,-0.3013776033338328,-0.3211354140662565
1,-0.13373360662311629,-0.2917938862249029,-0.32881466917148233,-0.024786736382062788,-0.18176117942366815,0.3424343925211521,0.7368035813135654,-0.09656165485806358,0.8854913305761071,0.10678569992462934
1,-0.13373360662311629,-0.2917938862249029,-0.32881466917148233,-0.024786736382062788,-0.18176117942366815,0.3424343925211521,0.7368035813135654,-0.09656165485806358,0.8854913305761071,0.10678569992462934
1,-0.18277827860278753,-0.2917938862249029,-0.32881466917148233,-0.39957457208090047,0.5171862690840224,1.8921264936586664,0.034160203717272505,0.007453977533854799,0.4979422909320451,1.1653274029547154
1,-0.32991229454180127,-0.2917938862249029,0.5627774773786904,0.5665451821649922,1.7514977207039866,-0.3083549412898774,-0.4491132930801777,-0.12896410034257635,3.3076728283514947,-0.3211354140662565
1,-0.32991229454180127,-0.2917938862249029,-0.32881466917148233,0.008527737902278275,1.989437277642775,-0.3083549412898774,-0.35344823228068245,-0.10787729486676015,0.691716810754076,-0.3211354140662565
1,-0.18277827860278753,-0.2917938862249029,-0.32881466917148233,-0.39957457208090047,0.5171862690840224,1.8921264936586664,0.034160203717272505,0.007453977533854799,0.4979422909320451,1.1653274029547154
1,0.35426087957461255,3.745009355487906,-0.32881466917148233,-0.6744189849267148,-0.4643144032884792,0.8264589595431052,-0.4078783530803953,-0.06050290229553188,-0.3013776033338328,-0.3211354140662565
