target,alcohol,volatile acidity,free sulfur dioxide,density,total sulfur dioxide,pH,citric acid,sulphates,residual sugar,fixed acidity
8,1.8575720097224715,3.7878820234344124,-0.370945965542145,-1.6141824136696337,-1.4910591124507186,0.9387236317328562,1.2049546848589456,-0.8749734131083174,-1.023636779780432,-0.7760151402053762
7,0.3947459983788982,0.3151174760370941,-0.9589944295436422,-0.9454206461581347,-0.8556711969670556,-0.12098299265516183,0.37855928230225533,-1.225499516975369,-0.6884328765133165,-0.538987114904038
8,-0.011594560327649826,-0.18099174501966547,0.3347121912596517,-0.34353505539777834,-0.3850134817939719,1.8659669280723719,0.7091174433249314,-0.08628967940745241,-0.9250473964665745,-0.06493106430136242
5,-0.9868119012233645,3.8871038676457643,-0.6061653511427438,-0.10946843676874264,0.6974992631041207,-0.9157629609461754,-1.6047896838338018,0.17660489849283625,-0.9644831497921176,0.8831810369039897
6,-0.41793511903419783,-0.08176990080831344,-1.1354089687440914,0.35866480048929167,0.08564423337911187,1.5348086079511147,0.6264779030692623,-0.1739212053742153,-1.0039189031176607,-0.30195908960270074
6,-0.09286267206895914,-0.2802135892310175,1.2167848872618976,0.49241715399161373,2.5095314665204933,0.40887031953884717,-0.11727795923175896,0.08897337252607336,0.5143575999157454,0.17209696099997587
6,-0.41793511903419783,-0.3794354334423695,-0.01811688714124663,-0.34353505539777834,0.1797757764137286,1.7335036000238697,0.13064066153524798,-0.4368157832745035,-1.0630725331059752,0.05358294834930726
6,-0.011594560327649826,0.017451943403038586,-0.1945314263416958,0.6930456842450411,0.06211134762045768,1.2698819518541102,0.4611988225579245,0.35186795042636204,0.4552039699274307,0.17209696099997587
6,0.8823546688267555,-0.08176990080831344,-1.0766041223439415,-0.8785444694069923,-0.14968462420743,0.011480335393340427,1.2049546848589456,0.001341846559310476,-1.0433546564432035,0.6461530116026525
7,1.4512314510159237,0.41433932024844616,0.09949280565905282,-1.1460491764115621,-0.5732765678632054,-0.5846046408249183,0.2132802017909171,1.9292354178280922,-0.8658937664782601,0.40912498630131416
6,-0.41793511903419783,-0.3794354334423695,-0.9001895831434925,1.1277408331275043,0.08564423337911187,0.07771199941759302,0.4611988225579245,0.35186795042636204,0.7904078731945464,1.9498071507600114
6,-0.2553988955515792,-1.3716538755558887,-1.664652586345439,-0.20978270189549345,-2.149979913693036,1.8659669280723719,0.048001121279579305,-0.7873418871415545,-1.0433546564432035,1.7127791254586744
6,0.23220977489627956,-0.2802135892310175,-0.2533362727418455,-0.6779159391535278,-0.902736968484364,0.011480335393340427,0.2132802017909171,-0.4368157832745035,-0.8560348281468744,0.6461530116026525
6,-1.230616236447294,-1.5700975639785928,0.45232188405995116,-0.042592260017600185,-0.5026779105872428,1.5348086079511147,0.048001121279579305,0.17660489849283625,-0.9644831497921176,-0.7760151402053762
5,-0.2553988955515792,-0.08176990080831344,-0.782579890343193,0.7264837726206124,0.9563610064493168,1.2036502878298607,-1.1089524422997876,-1.0502364650418432,1.68757126135065,-1.2500711908080528
5,1.8575720097224715,0.017451943403038586,-0.8413847367433428,-1.1794872647871333,-0.3614805960353177,0.011480335393340427,0.7917569835806005,-0.6120788352080293,-0.9250473964665745,0.5276389989519829
5,-0.41793511903419783,1.1088922297279098,-0.6061653511427438,-0.20978270189549345,0.2503744336896912,0.34263865551459755,-0.8610338215327804,-1.225499516975369,-0.19548595994402881,-0.4204731022533693
6,0.5572822218615168,0.5135611644597982,0.15829765205920254,-1.1460491764115621,-0.008487309655504876,-0.3859096487521663,-0.11727795923175896,-1.8389201987427082,-1.023636779780432,0.17209696099997587
5,-1.5556886834125325,-0.3794354334423695,0.5699315768602506,1.9636930425168964,0.2503744336896912,0.14394366344184267,0.4611988225579245,-1.137867991008606,2.279107561233795,0.5276389989519829
5,-1.5556886834125325,-0.3794354334423695,0.5699315768602506,1.9636930425168964,0.2503744336896912,0.14394366344184267,0.4611988225579245,-1.137867991008606,2.279107561233795,0.5276389989519829
6,-0.9055437894820552,-0.4786572776537213,1.6284188120629457,-0.10946843676874264,0.4621704055175789,-0.5183729768006685,0.4611988225579245,-1.137867991008606,-0.7673043831644025,-0.18344507695203105
6,-0.9055437894820552,-0.3794354334423695,1.6284188120629457,-0.10946843676874264,0.4386375197589247,-0.5846046408249183,0.4611988225579245,-1.3131310429421315,-0.6884328765133165,-0.18344507695203105
6,-0.5804713425168164,0.3151174760370941,-0.4297508119422947,0.4589790656160054,0.5092361770348872,-0.3859096487521663,-0.6131152007657733,-0.26155273134097773,0.1988715733114013,0.17209696099997587
6,-0.8242756777407458,-0.3794354334423695,-0.13572657994154608,-0.20978270189549345,0.32097309096565374,0.21017532746609527,-0.5304756605101041,0.6147625283266507,-0.9842010264548893,-0.30195908960270074
6,-0.8242756777407458,-0.4786572776537213,-0.13572657994154608,-0.20978270189549345,0.36803886248296214,0.34263865551459755,-0.6131152007657733,0.6147625283266507,-0.9842010264548893,-0.18344507695203105
7,-0.41793511903419783,-0.9747664987104812,0.15829765205920254,-0.3100969670222071,0.6739663773454665,-0.18721465667941148,-0.19991749948742807,0.35186795042636204,-0.9842010264548893,0.6461530116026525
4,-0.5804713425168164,1.7042232949960214,1.6284188120629457,-0.009154171641991836,1.59174892193298,0.5413336475873495,-0.6131152007657733,0.26423642445959916,-0.3926647265717439,-0.7760151402053762
5,-0.5804713425168164,1.8034451392073734,1.5696139656627959,-0.042592260017600185,1.615281807691634,0.40887031953884717,-0.6957547410214424,0.26423642445959916,-0.3926647265717439,-0.7760151402053762
6,-0.5804713425168164,0.3151174760370941,-0.4297508119422947,0.4589790656160054,0.5092361770348872,-0.3859096487521663,-0.6131152007657733,-0.26155273134097773,0.1988715733114013,0.17209696099997587
5,-0.5804713425168164,-0.8755446544991291,-0.1945314263416958,0.32522671211372045,0.27390731944834534,1.137418623805608,0.13064066153524798,-0.08628967940745241,-0.2743574665951149,0.05358294834930726
6,0.9636227805680648,-0.8755446544991291,-0.2533362727418455,-0.7782302042802415,0.8151636918973917,1.0711869597813584,-0.19991749948742807,-0.4368157832745035,-0.944765273129346,0.40912498630131416
7,0.3947459983788982,-0.2802135892310175,0.21710249845935226,-0.8785444694069923,-0.3379477102766635,1.0049552957571057,-0.3651965799987663,0.7900255802601756,-1.0433546564432035,-0.30195908960270074
7,0.31347788663758885,-1.1732101871331848,-0.8413847367433428,-1.0122968229092772,-1.3263289121401394,0.8724919677086036,-0.034638418976089824,-0.26155273134097773,-1.0433546564432035,-0.7760151402053762
6,0.31347788663758885,-0.9747664987104812,0.21710249845935226,-0.978858734533706,-0.7144738824151304,0.806260303684354,0.13064066153524798,-1.225499516975369,-1.0630725331059752,-0.538987114904038
6,-1.1493481247059845,-0.776322810287777,0.15829765205920254,-0.34353505539777834,-0.14968462420743,-0.9157629609461754,2.1139896276713053,-0.9626049390750804,-1.0827904097687466,-0.06493106430136242
6,0.3947459983788982,-0.2802135892310175,-0.370945965542145,-1.0791729996604196,1.238755635553167,-0.3859096487521663,0.13064066153524798,0.26423642445959916,-1.0039189031176607,0.05358294834930726
6,-0.7430075659994365,-0.6771009660764253,0.09949280565905282,0.7264837726206124,1.7564791222435592,-0.6508363048491708,0.048001121279579305,0.08897337252607336,1.086176023136119,0.40912498630131416
6,-1.3118843481886031,-0.8755446544991291,0.8639558088609992,1.0608646563763617,0.2033086621723828,0.7400286396601014,-0.6131152007657733,-1.137867991008606,1.1847654064499766,-1.0130431655067145
6,-0.2553988955515792,1.0096703855165579,-0.6061653511427438,-0.3100969670222071,-1.4204604551747562,-0.5183729768006685,-1.522150143578133,-0.9626049390750804,-0.353228973246201,-0.30195908960270074
6,-0.49920323077550716,-0.776322810287777,0.5111267304601008,-0.47728740890006327,-0.643875225139168,1.137418623805608,0.2132802017909171,-1.3131310429421315,-1.023636779780432,0.6461530116026525
6,-1.5556886834125325,-0.5778791218650733,-0.31214111914199527,0.35866480048929167,-0.3614805960353177,-1.0482262889946776,-0.7783942812771115,-0.26155273134097773,-0.29407534325788637,-0.06493106430136242
6,-1.3118843481886031,-0.8755446544991291,0.8639558088609992,1.0608646563763617,0.2033086621723828,0.7400286396601014,-0.6131152007657733,-1.137867991008606,1.1847654064499766,-1.0130431655067145
5,-0.011594560327649826,1.9026669834187249,-1.0766041223439415,-1.0122968229092772,0.29744020520699954,-1.1144579530189271,-2.1832664656234853,-1.3131310429421315,-1.0433546564432035,0.17209696099997587
6,-0.2553988955515792,1.0096703855165579,-0.6061653511427438,-0.3100969670222071,-1.4204604551747562,-0.5183729768006685,-1.522150143578133,-0.9626049390750804,-0.353228973246201,-0.30195908960270074
6,-0.17413078381026845,-0.3794354334423695,-0.2533362727418455,-0.44384932052449205,-0.3850134817939719,-0.2534463207036641,-0.5304756605101041,-0.26155273134097773,-0.9842010264548893,0.40912498630131416
5,-1.1493481247059845,0.7120048528825017,-0.370945965542145,-0.20978270189549345,-0.4320792533112802,0.21017532746609527,-2.5138246266461617,0.4394994763931249,-1.023636779780432,-0.7760151402053762
7,1.6950357862398515,-0.18099174501966547,-0.4885556583424444,-1.246363441538313,-0.3379477102766635,0.21017532746609527,-0.7783942812771115,0.001341846559310476,0.0016928066836862405,-0.538987114904038
5,-0.5804713425168164,-0.2802135892310175,2.6869060472656408,-0.6779159391535278,0.8386965776560459,-0.3196779847279137,-1.687429224089471,-0.6120788352080293,-1.023636779780432,-0.18344507695203105
8,0.1509416631549688,-0.4786572776537213,-0.31214111914199527,-0.47728740890006327,-0.9968685115189807,0.9387236317328562,-0.19991749948742807,1.3158147360607528,-0.8461758898154885,-0.18344507695203105
5,-0.8242756777407458,-0.3794354334423695,-0.8413847367433428,0.7264837726206124,-0.785072539691093,-0.3859096487521663,-0.3651965799987663,-1.225499516975369,0.7312542432062318,0.6461530116026525
6,-1.230616236447294,-0.08176990080831344,0.7463461160606998,0.525855242367185,2.485998580761839,-0.5846046408249183,0.7917569835806005,0.17660489849283625,0.2777430799624872,-0.7760151402053762
5,-0.8242756777407458,0.2158956318257421,0.8933582320610741,0.5927314191183274,2.3565677090892407,0.8724919677086036,-0.8610338215327804,0.9652886321937013,-0.353228973246201,-0.06493106430136242
5,-0.41793511903419783,-0.08176990080831344,-0.2533362727418455,0.7933599493717548,1.4740844931397088,3.323063536605894,-0.44783612025443503,1.9292354178280922,-0.31379321992065795,-1.0130431655067145
6,-1.1493481247059845,-0.4786572776537213,-1.5470428935451395,0.02428391673354227,-1.5616577697266811,-1.5780796011886837,1.0396756043476079,0.001341846559310476,-1.0630725331059752,2.06832116341068
8,0.1509416631549688,-0.4786572776537213,-0.31214111914199527,-0.47728740890006327,-0.9968685115189807,0.9387236317328562,-0.19991749948742807,1.3158147360607528,-0.8461758898154885,-0.18344507695203105
5,-0.8242756777407458,-0.3794354334423695,-0.8413847367433428,0.7264837726206124,-0.785072539691093,-0.3859096487521663,-0.3651965799987663,-1.225499516975369,0.7312542432062318,0.6461530116026525
7,1.7763038979811607,-0.9747664987104812,-0.2533362727418455,-1.4135538834161692,-1.2086644833468685,0.47510198356309685,0.2132802017909171,-1.0502364650418432,-0.9842010264548893,0.2906109736506445
7,1.2074271157919942,0.41433932024844616,-0.9001895831434925,-0.9454206461581347,-1.6322564270026438,0.806260303684354,0.048001121279579305,1.4034462620275157,-1.0039189031176607,0.17209696099997587
5,-0.9868119012233645,-0.9747664987104812,-0.5473605047425941,0.6930456842450411,-0.8321383112084014,-1.6443112652129361,-0.2825570397430972,0.6147625283266507,0.4749218465902024,0.6461530116026525
5,-1.230616236447294,2.597219892898189,-0.8413847367433428,0.29178862373814923,-0.785072539691093,0.5413336475873495,-0.44783612025443503,-1.0502364650418432,-0.19548595994402881,-0.18344507695203105
6,0.06967355141365948,-0.5778791218650733,-0.07692173354139635,-0.3769731437733496,-0.5732765678632054,1.3361136158783629,-0.19991749948742807,2.4550245736286693,-0.9842010264548893,-0.06493106430136242
6,-1.0680800129646753,-0.776322810287777,0.9227606552611489,1.495559805258862,0.6504334915868123,0.14394366344184267,0.048001121279579305,0.9652886321937013,1.894608966309751,0.2906109736506445
5,-0.41793511903419783,0.6127830086711502,0.6875412696605501,0.19147435861143552,0.603367720069504,-0.12098299265516183,-1.1089524422997876,-0.6120788352080293,-0.057460823304628414,0.2906109736506445
6,-0.8242756777407458,-0.5778791218650733,0.39351703765980145,0.8602361261229343,1.615281807691634,0.9387236317328562,-0.2825570397430972,-0.26155273134097773,0.35661458661357315,0.5276389989519829
5,-1.4744205716712233,1.5057796065733173,1.0991751944615982,1.1277408331275043,0.3915717482416163,-0.5183729768006685,2.2792687081826433,-0.3491842573077406,1.0664581464733476,0.2906109736506445
6,-1.4744205716712233,1.6050014507846693,0.9815655016612986,1.1611789215031125,0.32097309096565374,-0.45214131277641595,2.3619082484383127,-0.26155273134097773,1.0664581464733476,0.2906109736506445
6,-1.4744205716712233,1.1088922297279098,1.1579800408617478,1.1277408331275043,0.4151046340002705,-0.6508363048491708,2.4445477886939817,-0.4368157832745035,0.9087151331711755,0.40912498630131416
6,-0.6617394542581272,-0.2802135892310175,1.981247890463844,1.0608646563763617,1.497617378898363,0.21017532746609527,-0.19991749948742807,-0.08628967940745241,1.36222629641492,-0.06493106430136242
5,-1.4744205716712233,1.5057796065733173,1.0991751944615982,1.1277408331275043,0.3915717482416163,-0.5183729768006685,2.2792687081826433,-0.3491842573077406,1.0664581464733476,0.2906109736506445
6,-1.4744205716712233,1.6050014507846693,0.9815655016612986,1.1611789215031125,0.32097309096565374,-0.45214131277641595,2.3619082484383127,-0.26155273134097773,1.0664581464733476,0.2906109736506445
6,-1.4744205716712233,1.1088922297279098,1.1579800408617478,1.1277408331275043,0.4151046340002705,-0.6508363048491708,2.4445477886939817,-0.4368157832745035,0.9087151331711755,0.40912498630131416
5,-1.230616236447294,-0.08176990080831344,1.7460285048632451,0.5592933307427562,2.4624656950031847,-0.45214131277641595,0.7917569835806005,-0.1739212053742153,0.21858944997417273,-0.894529152856046
7,1.6950357862398515,-0.3794354334423695,0.6875412696605501,-1.3466777066650266,-0.05555308117281325,0.47510198356309685,-0.034638418976089824,-0.7873418871415545,-0.9250473964665745,0.05358294834930726
7,1.6950357862398515,-0.6771009660764253,0.7463461160606998,-1.3801157950405978,-0.05555308117281325,0.40887031953884717,-0.034638418976089824,-0.6997103611747921,-0.9053295198038032,0.05358294834930726
7,0.8010865570854462,-1.0739883429218329,0.9227606552611489,-0.8116682926558128,0.226841547931037,0.14394366344184267,-0.11727795923175896,-0.4368157832745035,-0.9250473964665745,0.7646670242533211
6,-1.0680800129646753,-0.18099174501966547,1.5696139656627959,0.960550391249648,2.391867037727222,-0.981994624970425,-0.3651965799987663,-0.6120788352080293,1.1847654064499766,0.2906109736506445
6,-1.3931524599299125,0.6127830086711502,-0.5473605047425941,1.2949312750053974,0.603367720069504,-0.3196779847279137,2.692466409460989,0.08897337252607336,1.874891089646979,-1.0130431655067145
7,0.7198184453441369,-0.13138082291398945,-1.1942138151442412,-0.9119825577825635,-1.3733946836574478,-1.5780796011886837,0.2132802017909171,-1.137867991008606,-1.023636779780432,2.06832116341068
4,-0.3366670072928885,0.8112266970938538,-1.8410671255458881,0.525855242367185,-1.302796026381485,-1.9754695853341904,1.0396756043476079,-1.663657146809183,0.8101257498573179,3.49048931521871
6,-1.3931524599299125,0.6127830086711502,-0.5473605047425941,1.2949312750053974,0.603367720069504,-0.3196779847279137,2.692466409460989,0.08897337252607336,1.874891089646979,-1.0130431655067145
5,-1.1493481247059845,-0.2802135892310175,0.9815655016612986,1.1611789215031125,1.2622885213118211,-1.2469212810674295,0.2959197420465862,-0.4368157832745035,1.401662049740463,0.6461530116026525
5,-0.9055437894820552,-1.5700975639785928,1.6872236584630953,0.7264837726206124,0.5563019485521956,1.4023452799026126,-0.11727795923175896,-0.6997103611747921,0.6326648598923743,0.2906109736506445
5,-0.9055437894820552,-0.6771009660764253,1.1579800408617478,0.9939884796252193,0.603367720069504,1.0049552957571057,-0.7783942812771115,-0.8749734131083174,1.125611776461662,-1.0130431655067145
5,-1.230616236447294,0.2655065539314181,0.5111267304601008,1.9971311308924675,0.7445650346214291,-1.3131529450916792,0.5438383628135937,-0.26155273134097773,2.466427389530124,0.7646670242533211
5,-1.1493481247059845,-0.2802135892310175,0.9815655016612986,1.1611789215031125,1.2622885213118211,-1.2469212810674295,0.2959197420465862,-0.4368157832745035,1.401662049740463,0.6461530116026525
6,-1.0680800129646753,-1.4708757197672406,-0.07692173354139635,1.1277408331275043,-0.6909409966564762,0.07771199941759302,-0.11727795923175896,-1.225499516975369,1.5791229397054065,0.5276389989519829
5,-0.9055437894820552,-1.5700975639785928,1.6872236584630953,0.7264837726206124,0.5563019485521956,1.4023452799026126,-0.11727795923175896,-0.6997103611747921,0.6326648598923743,0.2906109736506445
6,-1.1493481247059845,-0.4786572776537213,1.4520042728624964,1.6627502471367552,0.7680979203800833,-0.18721465667941148,0.13064066153524798,0.8776571062269384,1.9931983496236083,0.2906109736506445
6,-1.1493481247059845,-0.4786572776537213,1.4520042728624964,1.6627502471367552,0.7680979203800833,-0.18721465667941148,0.13064066153524798,0.8776571062269384,1.9931983496236083,0.2906109736506445
5,-0.17413078381026845,0.5135611644597982,0.09949280565905282,-0.44384932052449205,1.1446240925185502,0.5413336475873495,-0.44783612025443503,0.9652886321937013,-1.0039189031176607,0.05358294834930726
6,-1.3931524599299125,-1.0739883429218329,1.6872236584630953,0.6261695074938987,0.5798348343108498,-1.9754695853341904,1.7007919263929605,-0.8749734131083174,0.4157682166018878,-0.4204731022533693
5,-1.3118843481886031,-0.08176990080831344,0.5699315768602506,1.9971311308924675,2.744860324107035,-0.981994624970425,1.0396756043476079,0.26423642445959916,2.4368505745359674,0.40912498630131416
5,-1.0680800129646753,0.3151174760370941,1.9224430440636942,1.395245540132111,1.3328871785877838,-1.1806896170431798,1.370233765370284,-0.1739212053742153,1.36222629641492,0.40912498630131416
5,-1.1493481247059845,1.3073359181506132,-0.370945965542145,0.9271123028740769,0.27390731944834534,0.21017532746609527,0.048001121279579305,0.17660489849283625,0.5537933532412882,-0.18344507695203105
5,-1.1493481247059845,1.3073359181506132,-0.370945965542145,0.9271123028740769,0.27390731944834534,0.21017532746609527,0.048001121279579305,0.17660489849283625,0.5537933532412882,-0.18344507695203105
4,-0.6617394542581272,2.0514997497357528,-1.605847739945289,-0.009154171641991836,-0.8321383112084014,2.925673552460387,-2.7617432474131687,-0.7873418871415545,-0.9644831497921176,-1.6056132287600597
6,0.6385503336028275,0.3151174760370941,-0.6061653511427438,-0.8785444694069923,0.10917711913776605,0.806260303684354,-0.7783942812771115,-0.4368157832745035,-0.6095613698622305,-1.0130431655067145
6,1.0448908923093756,-1.3716538755558887,-1.1354089687440914,-0.978858734533706,-1.2557302548641767,0.011480335393340427,0.5438383628135937,-0.6120788352080293,-0.9250473964665745,0.17209696099997587
5,-1.0680800129646753,0.3151174760370941,1.9224430440636942,1.395245540132111,1.3328871785877838,-1.1806896170431798,1.370233765370284,-0.1739212053742153,1.36222629641492,0.40912498630131416
5,-1.0680800129646753,0.41433932024844616,1.2755897336620472,1.395245540132111,1.356420064346438,-0.981994624970425,1.2049546848589456,0.08897337252607336,1.36222629641492,0.5276389989519829
5,-0.2553988955515792,0.8112266970938538,-0.8413847367433428,-0.20978270189549345,-1.2086644833468685,0.21017532746609527,-2.4311850863904927,0.17660489849283625,-0.13633232995571434,-1.1315571781573832
5,-1.3931524599299125,-0.3794354334423695,0.39351703765980145,1.4621217168832537,-0.008487309655504876,-1.1806896170431798,-0.11727795923175896,0.4394994763931249,1.1453296531244335,1.120209062205328
5,-0.6617394542581272,-1.1732101871331848,-0.2533362727418455,0.3921028888648629,-0.17321750996608418,0.6737969756358517,-0.19991749948742807,-1.3131310429421315,0.09042325166615788,0.6461530116026525
6,-1.1493481247059845,-0.8755446544991291,-1.2530186615443908,0.3921028888648629,0.1797757764137286,0.6737969756358517,-0.44783612025443503,-1.137867991008606,-0.2743574665951149,0.05358294834930726
6,-0.5804713425168164,-1.4708757197672406,0.27590734485950197,-0.41041123214892083,0.4621704055175789,0.14394366344184267,1.1223151446032766,-1.137867991008606,-0.944765273129346,-0.538987114904038
6,0.3947459983788982,-0.8755446544991291,1.6284188120629457,-0.9454206461581347,0.10917711913776605,0.5413336475873495,0.2132802017909171,-0.08628967940745241,-1.0433546564432035,-0.18344507695203105
5,-0.011594560327649826,1.1088922297279098,-0.370945965542145,-0.009154171641991836,-0.29088193875935514,-0.3196779847279137,-0.8610338215327804,-0.6120788352080293,0.12000006666031521,0.6461530116026525
7,-0.6617394542581272,-0.3794354334423695,0.7463461160606998,0.5927314191183274,1.5211502646570172,1.7335036000238697,-0.11727795923175896,0.4394994763931249,0.23830732663694418,-0.4204731022533693
7,0.31347788663758885,0.2158956318257421,0.6875412696605501,-0.5441635856512429,0.9563610064493168,0.7400286396601014,1.8660710069042987,0.7023940542934126,-0.7081507531760881,-0.894529152856046
6,0.31347788663758885,0.2158956318257421,0.6287364232604004,-0.5441635856512429,1.0740254352425878,0.806260303684354,1.8660710069042987,0.7023940542934126,-0.7278686298388595,-0.894529152856046
5,0.06967355141365948,-0.18099174501966547,-1.664652586345439,-0.009154171641991836,-1.914651056106494,1.3361136158783629,-0.6957547410214424,-1.0502364650418432,0.7904078731945464,-1.3685852034587214
7,-0.6617394542581272,-0.3794354334423695,0.7463461160606998,0.5927314191183274,1.5211502646570172,1.7335036000238697,-0.11727795923175896,0.4394994763931249,0.23830732663694418,-0.4204731022533693
5,-1.230616236447294,1.4561686844676414,1.3931994264623466,1.2949312750053974,2.4153999234858765,0.2764069914903449,0.5438383628135937,0.7023940542934126,1.322790543089377,-0.4204731022533693
5,-1.0680800129646753,-0.3794354334423695,0.6287364232604004,1.395245540132111,1.1681569782772045,0.34263865551459755,-0.5304756605101041,0.17660489849283625,1.855173212984208,-0.30195908960270074
5,-1.3118843481886031,-0.08176990080831344,1.1579800408617478,0.6930456842450411,1.5211502646570172,0.011480335393340427,-0.9436733617884495,0.26423642445959916,0.3368967099508017,-0.06493106430136242
5,-0.7430075659994365,-0.08176990080831344,0.5111267304601008,1.2949312750053974,0.9563610064493168,0.47510198356309685,-0.19991749948742807,0.6147625283266507,1.8354553363214363,-0.18344507695203105
6,0.1509416631549688,-0.4786572776537213,0.04068795925890309,-0.6779159391535278,-0.408546367552626,-0.45214131277641595,0.5438383628135937,-0.9626049390750804,-1.023636779780432,1.5942651128080036
5,-1.4744205716712233,0.9104485413052057,0.8051509624608495,1.1611789215031125,0.3915717482416163,-0.18721465667941148,2.775105949716658,-0.4368157832745035,0.8101257498573179,0.2906109736506445
7,0.23220977489627956,-0.8755446544991291,-0.31214111914199527,-0.7782302042802415,-0.9968685115189807,-0.2534463207036641,0.2132802017909171,0.4394994763931249,-0.8856116431410317,-0.06493106430136242
6,1.0448908923093756,0.017451943403038586,-1.017799275943792,-0.5776016740268141,-1.3969275694161019,0.2764069914903449,0.4611988225579245,0.26423642445959916,-0.8856116431410317,1.475751100157335
5,-0.2553988955515792,0.3151174760370941,-0.9001895831434925,-0.44384932052449205,-1.4439933409334103,0.7400286396601014,0.048001121279579305,-0.5244473092412664,-0.826458013152717,-0.6575011275547077
5,-1.4744205716712233,0.9104485413052057,0.8051509624608495,1.1611789215031125,0.3915717482416163,-0.18721465667941148,2.775105949716658,-0.4368157832745035,0.8101257498573179,0.2906109736506445
6,0.23220977489627956,-0.6771009660764253,0.15829765205920254,-0.6779159391535278,-0.7380067681737846,0.14394366344184267,0.5438383628135937,0.4394994763931249,-1.023636779780432,1.2387230748559976
6,-0.6617394542581272,-0.6771009660764253,-0.6649701975428935,0.22491244698700677,-0.9262698542430181,-0.05475132863090923,0.6264779030692623,0.35186795042636204,-0.4123826032345155,1.9498071507600114
